Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
728.7479,57.06583,69.812294,10503.815,6.1039634,5.5712285,1971.1428,1984.9148,102.759995,443.87833,46.733025,566.9145,1058.9646,1162.8593,346.03726,5.735182,1516.512,0.42433804,0.05850273,1.5645761,0.38277942,2.8677244,1.0485736,6.5291386,0.6141014,1978.4912,1.7701845,473.38742,94.28273,46.194824,21.870375,3.3623126,14.998,2.6972587,43.618904,6.3212295,2007.8173,180587.14
727.18964,56.74291,69.47315,10561.313,6.0836587,5.579125,1970.8026,1984.9001,104.76637,446.98895,45.757545,562.617,1053.0862,1162.4768,348.38504,5.7582145,1511.4803,0.43445548,0.057013545,1.5666313,0.38608655,2.878483,1.0476946,6.5244703,0.60133034,1978.3281,1.7628949,475.82956,91.29468,47.102577,22.184868,3.5176768,14.885614,2.3819304,48.46901,6.292333,2007.8086,180991.94
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
729.4917,57.00114,69.81547,10532.871,6.0962324,5.575731,1971.2924,1984.8772,102.97303,443.14377,46.93735,566.64667,1057.7736,1163.3462,346.8823,5.8854523,1517.8965,0.4264082,0.057546888,1.5653017,0.3826889,2.8681636,1.0479547,6.5189147,0.61366385,1978.5873,1.7670866,473.1313,94.10207,46.599247,22.09084,3.376247,14.906875,2.8049505,42.251778,6.3302307,2007.8141,180825.28
731.76465,56.9602,69.766304,10491.041,6.0982966,5.57923,1971.2468,1984.9069,103.20581,443.74973,46.76668,567.7099,1059.0419,1162.5515,347.95328,5.7216153,1515.1917,0.42502874,0.05720536,1.5635757,0.3819584,2.8696282,1.0481353,6.5165386,0.61191607,1978.4586,1.7691336,473.52045,94.240166,46.69927,22.152163,3.4179263,14.927429,2.9251997,40.417713,6.317591,2007.8157,180776.6
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
731.2526,56.872463,69.902756,10530.333,6.0963955,5.5701494,1971.2006,1984.87,103.251976,443.34683,46.430626,566.6261,1054.975,1161.886,346.29852,5.9893436,1515.9337,0.42375916,0.056726377,1.5633298,0.382403,2.8724914,1.0490503,6.523254,0.60818714,1978.6193,1.7638195,473.05832,93.61028,46.27689,21.896507,3.5656815,14.984588,2.6192887,45.09457,6.3439937,2007.8192,180473.73
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
728.61005,56.54538,69.94913,10447.91,6.10517,5.5736876,1971.1875,1984.9043,105.004875,441.2955,45.819412,567.7733,1057.3462,1164.936,345.7584,5.8780265,1516.5974,0.42310727,0.057295013,1.5628272,0.38711476,2.8710122,1.0482283,6.5209126,0.6028769,1978.8099,1.7667986,471.82635,94.31301,46.547295,22.14399,3.7225766,14.931542,2.840536,43.06195,6.3671513,2007.818,179918.38
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
729.2065,56.980347,69.7975,10581.823,6.1055117,5.5741606,1971.0205,1984.7,101.353134,444.2179,46.21868,569.02997,1054.4983,1164.8567,344.2328,5.8984632,1518.436,0.42788154,0.058102667,1.5689707,0.3804597,2.8613062,1.0472916,6.5317593,0.604046,1978.5162,1.7582881,475.57443,92.59591,46.29384,21.793865,3.4881423,14.797053,3.183329,41.328434,6.3296127,2007.8029,180322.66
730.4322,56.989063,69.86912,10541.705,6.096127,5.5746818,1971.2551,1984.8676,103.52543,442.70398,46.632435,567.733,1057.246,1162.8942,348.24655,5.7472,1515.7578,0.42500365,0.0573032,1.566829,0.38244742,2.8683867,1.0477523,6.52233,0.61330557,1978.5245,1.7676382,473.16776,94.01229,46.397488,21.980146,3.3632545,14.972974,2.7021236,42.266823,6.330128,2007.8132,180933.86
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.03424,56.901146,69.895645,10531.375,6.095767,5.5749793,1971.2827,1984.8695,103.72369,443.12906,46.57807,568.1075,1057.0386,1162.6412,347.3043,5.9103074,1515.5583,0.4247817,0.057284202,1.5667315,0.38223943,2.8700633,1.0478234,6.5232854,0.6123347,1978.511,1.7690943,473.20468,94.01977,46.615265,22.009747,3.433548,14.818348,2.7281659,42.04985,6.3328037,2007.8151,180981.4
730.2464,56.919304,69.86266,10531.107,6.0985556,5.5760403,1971.2363,1984.8733,103.249664,443.165,46.73252,567.36993,1057.497,1163.0924,347.36072,5.8402495,1516.389,0.4257152,0.057535585,1.5660691,0.3821288,2.8688474,1.0476415,6.522571,0.6122039,1978.5405,1.7678798,473.0165,93.86201,46.501766,22.006392,3.3720262,14.905791,2.7688673,42.58498,6.328415,2007.8132,180886.58
730.16473,56.940807,69.854515,10535.413,6.0983505,5.5758986,1971.2332,1984.8739,103.291626,443.1383,46.680244,567.5277,1057.4346,1162.931,347.48813,5.842886,1516.5725,0.42565423,0.057667486,1.5660851,0.3822011,2.8686197,1.0476701,6.5221033,0.61261135,1978.54,1.7679849,473.05438,93.93327,46.49604,21.98448,3.3751109,14.893039,2.7693093,42.59119,6.3288774,2007.8134,180856.42
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
729.77454,56.985016,69.86703,10542.081,6.0967975,5.5817833,1971.371,1984.9312,103.10723,442.6649,47.00259,567.449,1056.5406,1161.9182,348.66168,5.6935554,1514.7048,0.4247428,0.05629784,1.5657716,0.38160145,2.870223,1.047218,6.5194354,0.6149149,1978.5726,1.7662592,473.26987,93.552666,46.314053,21.773289,3.333419,15.088092,2.7155566,42.659306,6.3421407,2007.813,180893.88
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.04425,56.952858,69.85176,10531.994,6.098737,5.5754366,1971.2262,1984.8767,103.26572,443.203,46.686607,567.4426,1057.5531,1162.9474,347.3797,5.8293076,1516.55,0.42552453,0.057707246,1.565961,0.38228303,2.8685992,1.0477713,6.522898,0.6127151,1978.5383,1.7681372,473.08676,93.96938,46.46617,21.980295,3.3770092,14.905649,2.7595,42.71737,6.3282423,2007.8137,180832.73
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
733.4326,57.46575,69.93469,10707.489,6.081047,5.565946,1971.4117,1984.8949,103.865974,437.11563,45.790924,574.44446,1056.8004,1159.489,355.6154,5.0540667,1507.4862,0.41851315,0.05692856,1.5753905,0.38155895,2.8579123,1.0459293,6.501964,0.6256855,1978.0043,1.7683691,474.20892,94.31124,45.585064,21.173111,2.8195844,15.557639,2.291629,33.389057,6.3418684,2007.8137,181948.2
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
726.17334,57.21114,69.875206,10457.188,6.097983,5.562714,1971.0522,1984.6022,102.73514,442.7631,45.52093,569.878,1062.0247,1163.6221,348.5382,5.282148,1522.9443,0.4283175,0.05818272,1.5656154,0.38406044,2.878576,1.0480078,6.5273924,0.60527045,1978.7109,1.763267,474.191,94.63484,46.944344,21.355064,3.616032,14.869377,3.1717093,47.330044,6.32096,2007.8165,180880.78
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
730.1685,56.94203,69.855545,10534.695,6.098236,5.57584,1971.2341,1984.873,103.31419,443.13828,46.682156,567.4933,1057.4178,1162.9558,347.5084,5.8383303,1516.5537,0.4256383,0.057630993,1.5660937,0.38223544,2.8686829,1.0476944,6.5223002,0.61258227,1978.5428,1.767941,473.05792,93.93935,46.49218,21.990833,3.3784177,14.896797,2.7654662,42.63095,6.3289146,2007.8134,180856.28
732.4622,56.549786,69.99256,10458.439,6.105609,5.5789695,1971.2997,1984.8444,101.42894,444.30954,47.775284,565.45233,1059.4604,1165.7635,344.2102,5.7646723,1512.4678,0.42748976,0.05633628,1.5640566,0.38097256,2.8734078,1.0471,6.527976,0.60674876,1978.5332,1.7670295,472.00848,92.50422,46.592617,22.245445,3.242955,14.970623,2.745165,40.60262,6.3153987,2007.8121,181377.83
728.99084,57.070522,69.889854,10556.7705,6.0939355,5.5936065,1971.643,1985.0466,102.695526,441.7232,47.64002,567.36084,1054.7958,1159.8542,350.95587,5.4055605,1511.0269,0.42296144,0.05364585,1.5651307,0.38034028,2.8732865,1.0462703,6.5137367,0.61955506,1978.6318,1.7629137,473.69147,92.78345,45.959705,21.340536,3.2439053,15.468626,2.6162732,42.715706,6.3684506,2007.8123,180968.67
