Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
403.61386,99.2579,91.5357,21402.213,4.7556543,5.8062434,1999.5846,1999.9346,233.21262,890.63525,150.42746,975.0094,1149.7421,947.8915,585.5503,41.23747,1122.1667,0.9356056,-0.14950684,1.57338,0.87771785,3.60629,1.2529392,4.956296,1.1773754,1955.5151,2.4969175,474.9125,-32.995785,-16.298231,58.084534,8.615958,36.27151,-23.474264,139.91591,3.9446359,2006.9219,191855.23
1032.1815,64.08799,91.2227,3832.4326,5.4919877,4.806889,1981.3616,1987.3943,260.8317,657.06177,197.34578,868.2573,631.61383,1281.1123,310.9024,34.595158,1942.2571,0.49178356,-0.13479595,1.9267868,-0.10480419,2.262409,1.0998124,8.131304,1.249699,1968.7415,2.2895901,424.5658,184.49823,21.91167,-5.6077304,-19.610718,25.088179,-34.943787,333.56635,3.8862162,2008.6736,188724.97
1016.934,82.32686,53.94582,20880.94,4.8264165,6.319602,1998.5793,1965.7333,210.30734,900.2596,149.58057,125.843475,909.9699,803.2293,-55.214066,39.04868,1357.897,0.79605657,-0.13077621,2.101197,0.20284745,2.1008892,1.2313404,6.2147946,1.2591069,1971.3798,1.6384099,422.18536,-29.818172,91.298294,79.87175,-27.636759,66.77188,36.20346,565.99176,4.330244,2006.8894,158118.16
879.4711,98.94342,69.15737,2341.5366,6.4653068,5.546843,1977.0145,1965.4904,57.795692,894.12177,201.24806,536.0951,729.79175,1018.28503,724.42566,50.19055,1127.2878,0.93299353,-0.046264034,2.078064,-0.06336734,2.1625245,0.92356575,6.9235125,0.107869714,1955.1266,2.4951456,684.3035,-31.339764,-19.567266,19.408995,32.056732,69.550354,40.52745,535.8389,4.0975437,2009.0936,126558.7
370.42697,18.155163,80.9064,4020.5488,7.3097906,4.635223,1957.829,2004.748,-56.82406,897.835,191.72366,549.15826,1320.9242,1542.3071,586.49316,-27.523508,1177.7281,0.44043058,0.14555156,2.0312924,0.020628776,3.371559,0.88512915,6.10845,1.0295982,1956.8807,2.4918058,643.0096,208.80417,12.427194,-38.316765,21.064802,26.3141,-37.873245,525.5852,5.479756,2008.8593,162765.14
312.56635,17.345375,89.67842,3102.474,6.258076,4.637177,1981.003,2003.6685,240.77597,782.66205,121.03132,467.6935,723.49194,1242.9174,786.57794,14.380684,1166.0369,0.8210375,0.25325266,1.8993732,-0.08712056,2.7221959,0.9405583,4.9445605,-0.021863844,1996.1515,1.6452641,376.83365,160.98187,-5.2363343,-35.82668,19.34031,-39.539146,-37.424553,593.2525,8.620559,2007.7118,137792.66
1128.61,16.29306,91.379486,5769.0146,7.027928,4.8048143,1988.0375,2003.7417,261.90875,841.26886,167.97882,248.7284,644.5114,931.90424,548.0404,41.029423,1914.8057,0.85395074,-0.15269002,1.834968,-0.1150198,2.6371238,0.9149374,5.1934204,0.33841968,1973.5249,2.3753786,321.12424,109.59714,20.636778,34.787926,29.584723,-23.945726,-29.136272,493.90143,3.8194795,2007.0105,256494.4
947.8647,14.3628,84.26947,2402.9653,7.445683,4.803975,1990.591,1974.9291,253.66298,765.23645,39.114258,152.3995,665.6798,1542.6925,46.818466,-18.52955,1694.6641,-0.09209047,-0.16570282,1.2236204,-0.1166248,2.177869,0.82804376,7.9618545,0.43994683,1970.4187,1.1869973,291.0297,224.97113,102.8809,-38.17958,33.092587,66.71648,-37.31466,-99.03792,6.1277103,2008.9008,127013.22
576.77856,99.350395,90.546646,21426.258,4.7545805,4.7221956,2001.5885,1965.1237,233.02959,622.343,71.74451,546.7403,797.7175,784.25085,125.42526,51.91896,1065.7354,0.9444325,-0.15202546,2.0053077,0.8802038,3.010689,1.2627566,5.381217,1.2591796,1962.8486,2.4450276,618.1359,-33.627285,-10.816699,82.98412,-26.713411,67.40002,21.46543,159.01091,3.760776,2006.5476,248909.98
1043.0581,15.533034,82.952835,12941.925,6.8334866,6.022254,1996.5431,1971.873,263.65634,4.4892435,176.75732,128.75177,631.29553,1301.1133,372.0445,-0.98238605,1689.4344,-0.09322415,-0.090173505,1.6620142,-0.11077595,2.0919826,0.96537095,8.17289,1.2600235,2002.4159,1.042682,683.1589,225.19624,118.971565,-37.69308,-16.8614,61.16824,-37.486084,-169.363,8.357903,2006.9052,213932.16
727.6799,49.680252,87.532524,13978.799,5.9814405,5.4094205,1998.9296,1980.9242,267.7356,322.50702,190.1994,785.11505,633.45465,1444.364,43.911453,40.78669,1841.9862,0.08781542,-0.15528522,2.0559893,0.22707635,3.2786825,0.9220846,7.873846,0.93674445,1983.6045,1.4019561,275.29858,181.67537,96.30287,49.496048,23.083721,58.17128,-16.72165,-449.39658,3.8048935,2006.8595,244489.0
334.35144,63.00229,54.625412,1520.5405,6.966991,5.900518,2000.2499,1989.9597,-38.290276,797.67926,-88.51943,129.47818,782.14703,964.3054,315.13406,35.996986,1117.0177,0.706569,0.2817462,1.7780014,-0.07365313,3.3426955,0.97433436,5.8934135,0.76719016,2000.1306,1.250376,626.8058,65.095955,58.9944,-22.760382,-14.182501,65.56213,9.649381,568.8475,8.98668,2008.8103,115076.18
897.9537,15.097594,80.465996,17220.182,6.421845,4.9328218,1955.0681,2005.4674,-61.67016,484.8849,38.8264,463.74704,1212.3796,1478.9332,412.971,-7.650292,1647.0841,-0.09306477,-0.013410111,1.7577058,0.48548016,2.8790267,1.1549946,7.10474,1.2528853,1969.3524,2.3425143,448.39133,193.72466,23.654541,-32.307213,-1.0372872,-28.030725,-34.063053,-26.161465,4.183637,2006.5535,224569.42
407.5311,98.83962,57.211464,751.7906,6.6476965,6.4933844,1942.6691,2005.379,167.37173,466.4848,190.71417,1016.1101,1267.0222,1526.6593,17.856825,-19.071768,2039.9182,0.4043857,0.23817696,2.0658371,0.8783481,3.673587,1.2324393,7.431807,0.28366616,1955.6514,2.3752034,431.12823,42.863003,-18.7227,-26.524698,-5.26898,-22.676592,-25.454473,-328.1802,3.964844,2009.091,108697.9
804.54694,15.056113,89.53704,13623.231,5.76442,4.4740167,1959.4022,2003.9529,-64.68685,804.95355,-52.61528,194.36972,832.24036,813.12994,-70.06535,-0.4308481,1151.9537,-0.059699222,-0.0818884,1.11689,-0.0973272,2.0906188,1.0855073,5.555565,1.1327416,1997.526,1.1019623,423.7421,224.55217,113.620804,-21.06941,-7.096903,13.297896,-38.3419,-220.58694,4.5733204,2007.1277,256562.98
984.1589,73.19861,61.640972,1095.9155,6.0039015,6.6249595,2000.9873,2004.438,175.69147,443.51376,37.403088,439.34357,738.5118,1364.8718,555.3193,-25.509893,1015.4736,0.6856116,0.29284137,2.0105653,-0.049065087,3.2747266,0.8763693,5.0725384,1.0988042,1998.6493,1.355688,297.15363,188.19055,13.217851,-16.699667,11.664219,19.560917,-8.257096,-398.61188,7.699307,2006.926,251981.84
535.6612,26.223333,57.608562,3348.3706,7.3240166,5.062058,2000.6989,1978.7351,259.69443,-1.1893758,-23.313408,129.99408,776.5458,1478.3236,587.95154,-38.70437,1086.5387,0.753334,-0.013918412,1.3401909,-0.027050171,3.6278956,0.91519314,7.8100142,0.71730405,2002.5211,1.0490721,675.8495,222.4531,107.92023,-28.07961,27.503433,-24.819132,6.8829336,227.12338,8.99784,2009.0662,211007.48
315.5878,16.731403,62.109596,6802.6836,7.3398967,4.5831637,1997.9722,1974.1033,215.08069,224.61812,135.21295,337.28912,778.6581,1506.4326,685.3818,-36.02932,1011.8084,0.676266,0.22066295,1.5154461,-0.09548038,3.4837432,0.9650488,6.3979716,0.32804707,2002.2749,1.1350566,659.4241,224.91699,1.0012563,-38.40345,3.52964,32.578094,-31.061256,591.2766,8.976603,2009.0402,105525.53
645.902,96.82285,56.024498,701.8746,7.2850304,4.876388,1959.0312,1988.3955,147.55035,867.8706,53.61193,507.88983,762.8256,826.3093,429.01825,36.303627,1982.7963,0.90998816,-0.1164751,1.1316432,-0.037234787,2.707387,1.1114154,6.5992727,0.3061783,1972.2096,1.7240587,677.2677,189.34293,20.454023,-7.00341,-6.4567604,-12.888339,11.205775,-16.83479,4.9110146,2008.619,130925.37
813.32684,98.48624,75.911224,15577.68,5.3736897,6.5399523,1999.2494,1985.598,241.12724,870.9567,97.793,322.37634,835.6755,1290.5714,620.60974,19.291224,1614.3353,0.3906987,-0.069377445,1.7201259,0.81061304,3.6411693,1.2548505,6.552011,1.0660436,1956.178,1.5020044,342.98584,-20.708187,0.022435488,41.40289,6.753197,-23.24359,28.597376,-82.60013,5.012637,2007.9642,155132.25
444.34772,61.8831,69.00577,21278.49,5.964345,4.942651,1970.772,2005.4893,-54.05242,324.60263,189.90709,970.6486,1124.5851,1516.047,186.96616,20.097805,1817.2747,0.09963532,-0.0513799,1.8054,0.67224926,2.5656526,1.2059159,5.698423,1.0496172,1957.4851,1.7412425,364.15793,7.386829,109.94385,46.848675,4.678187,40.388775,-29.102055,247.81201,5.006404,2006.9562,148878.16
1151.6094,38.558342,76.29402,17258.227,7.154248,4.668727,1994.1571,1965.0599,257.19324,-12.791244,22.426462,343.11697,726.8465,1536.998,755.98303,-41.76269,2005.7781,-0.067046836,0.19771074,1.4935851,0.28055698,2.1818464,1.071515,8.170785,1.1704205,2002.5605,1.0424091,684.7144,225.46867,118.94982,-36.719868,-5.2446613,-19.655748,-38.27294,-501.41507,8.800023,2007.945,163586.14
547.12006,41.822056,92.41881,2717.0264,6.487405,5.049242,1986.0448,2005.2495,238.81836,398.5245,-72.63949,504.8183,639.1717,1437.7166,650.84064,-8.564503,1526.3151,-0.024483996,-0.11727137,1.1039677,0.63342524,3.142307,1.0867366,6.7534437,0.22544819,1955.1212,1.3853165,386.0662,17.93301,66.350464,-30.417639,33.0355,-33.679756,-25.247896,126.26687,5.7332773,2007.1179,254339.45
821.52014,15.887439,68.14184,18514.82,7.2858696,6.613715,2000.9147,2002.3729,51.87739,14.668809,-73.28449,129.60748,1423.7141,1550.7736,205.1649,-41.907047,1040.9685,0.18828294,0.27763817,1.0478208,0.4568766,3.3097556,0.8695608,5.7006936,0.12545928,1990.6226,1.0843246,665.05396,184.48517,109.53299,-33.65825,34.52957,-36.23997,-3.8794787,120.44106,8.710323,2007.5703,258290.27
1050.4196,14.335879,92.36488,-57.79147,7.369745,4.508464,1999.5096,1965.565,136.51369,25.136095,-106.56661,131.0022,653.6122,1473.9257,415.23395,-29.112928,1639.4822,-0.09416531,-0.17513871,1.1441914,-0.10562453,2.0869465,0.82430524,7.2244353,1.1708184,1984.9406,1.0629246,267.60294,225.24501,118.716034,-40.193382,-22.294355,52.06759,-38.66639,-501.00668,5.236712,2006.5333,258513.14
478.67236,29.081684,88.195656,21414.611,4.9573455,4.4869695,1955.6588,2003.928,4.094941,150.93721,174.7532,748.3713,773.18384,903.53186,741.1981,36.681835,1046.5547,-0.09343998,-0.17437951,1.2764335,0.63785243,2.1337564,1.1818793,5.247249,1.2618467,1962.1088,1.095033,367.6735,179.12096,115.64118,-39.344177,-27.184301,32.86289,-38.62646,-383.75943,8.924407,2006.5059,174871.36
850.976,16.532791,73.87788,14958.332,7.380895,5.073384,1947.2863,2000.2714,189.67169,151.38264,193.93544,703.4016,1419.8816,1548.3641,756.5704,-41.269226,1520.2762,0.07950102,-0.03292953,1.0385205,0.62610537,3.2201445,1.0712087,5.8848743,0.1346918,1970.7909,1.0440202,687.1778,221.06935,117.01774,-40.11162,34.473125,-40.00799,-38.636047,47.873882,8.781695,2007.3212,109318.76
1103.6301,14.86909,90.481094,7626.3794,7.1028347,4.8550706,1995.6262,1967.8341,271.53983,-9.507522,152.03162,277.3958,704.3728,1538.7103,-74.96901,-4.420113,1985.7338,0.5977528,-0.11811233,1.6658479,-0.111154854,3.2983162,0.8682646,8.15429,0.8145589,2002.1808,1.0516012,318.9786,219.83049,118.53401,50.88171,16.72115,43.70999,-37.594482,-404.73895,6.374943,2008.281,256244.2
913.9843,92.57975,85.45524,414.89407,5.663102,6.010226,1972.7743,1964.8015,234.54492,837.11945,-36.111748,896.5678,872.2162,1379.421,381.9391,50.297413,1511.3962,-0.091871604,0.15977895,2.0901444,0.48096,2.116273,0.9442447,8.102722,0.4249004,1974.5946,2.4327352,352.236,188.19995,-7.0855126,-34.04187,12.237108,70.571686,-23.15417,-467.02927,3.6958454,2009.0273,131901.1
450.32352,14.348323,92.371,799.2642,6.3947597,6.276482,2001.4713,2004.5521,99.83818,58.000137,-111.49122,143.52615,752.5285,894.23206,769.32697,-25.428585,1082.0575,-0.089150175,0.29150355,1.0368786,0.18851407,2.207894,0.8241287,4.9448795,-0.008927908,1996.0988,1.0549158,268.55255,212.15697,116.29837,-38.84723,27.74023,-30.919603,-38.479374,-390.42593,8.910734,2006.798,258512.92
396.53714,97.81069,50.3929,8719.905,7.353593,5.726367,1992.8401,2003.5872,62.269096,35.4785,183.80862,914.36066,700.0565,1418.0764,791.5807,40.244156,1937.5319,-0.093163416,0.2905348,1.5420321,0.5188207,3.6062877,0.8951683,6.8586535,0.33958605,1969.4213,2.4262152,641.91156,170.90448,49.75696,-32.9014,31.414255,-24.32403,-20.512655,-415.23483,8.822368,2008.5327,119178.78
593.3591,85.776405,76.00634,18452.88,5.9825306,5.209495,1992.2318,1990.7078,66.916,189.13902,79.89664,903.3427,1385.4443,1513.5599,753.4596,-24.957067,1180.5917,0.15253864,0.15383385,1.6610817,0.11955786,2.3452375,0.8660338,6.1584406,1.1606395,1989.8322,2.1350598,582.6477,12.33797,99.77903,22.570566,25.664322,-33.516987,4.2051673,-292.91354,5.910706,2008.3241,145978.05
870.6102,15.602344,65.98656,189.91458,7.3850493,5.131339,1985.3732,1998.8466,239.0252,370.30368,129.82881,1000.41846,694.659,1493.7988,785.76154,-12.074045,1454.0139,0.59728104,0.22846402,1.2502482,-0.11016998,2.302465,0.8246072,5.4494658,0.052885626,1971.9843,2.1684043,329.14273,216.18996,-10.401614,-39.151527,31.180145,-35.73885,-23.581156,213.84128,4.344893,2008.8882,202199.14
1123.4114,14.338309,89.2817,19343.635,6.355713,6.3312187,2001.5067,1982.8999,248.88222,16.909075,-104.06571,127.54224,706.8152,1531.35,-52.314407,-36.22518,1318.6528,0.3781927,0.05312799,1.7975851,-0.11607814,2.2087798,0.9275259,6.5038276,0.3567152,2002.6907,1.0423459,267.95508,221.96979,116.96532,-24.82186,0.012124777,57.58092,-38.646275,-465.9708,8.737761,2006.7179,210751.52
998.6934,66.28751,49.820004,449.231,6.2802815,4.570525,1947.1478,1966.0543,235.06909,238.43944,195.92068,916.4764,1376.7736,1287.8688,-63.55275,36.81045,1546.3071,0.093489185,0.056062583,1.9306506,-0.09513727,2.7217107,1.1318862,8.090499,-0.014409151,1987.9653,2.3819275,679.9493,221.20009,69.18335,-18.362967,21.254833,32.585552,15.820407,535.4839,5.2590714,2008.6353,190355.0
826.993,71.65,77.62407,10674.676,4.7562175,6.5476713,1998.7386,1964.1931,248.14969,809.8351,32.987972,385.1089,1042.0925,782.99225,-73.89494,53.49921,1013.4109,0.9132194,-0.1586681,1.4529343,-0.083150685,2.4100528,0.83152616,5.929703,-0.012985673,1983.5968,2.4438026,596.90234,-21.125134,-3.136378,49.579124,26.766897,69.12962,33.800415,586.7794,3.6906488,2007.4546,253480.69
872.2904,33.883507,78.891136,10841.32,5.96179,4.7585297,1991.1077,1987.7628,23.859049,645.7411,41.32209,168.31107,1165.6213,915.3292,720.28296,20.96966,1494.258,0.552877,-0.04616094,1.874381,-0.07268652,2.1574457,0.9107591,7.081286,0.9003694,1999.7062,2.0220613,302.53738,66.29803,97.80975,29.619488,-12.782522,57.12836,5.594366,586.7187,8.388406,2008.4486,109598.695
410.57568,98.819695,55.372475,20552.502,4.9018493,5.5982594,1980.9829,1981.362,45.287994,844.12665,43.37565,820.28754,1405.3029,860.1282,427.83063,53.166027,1910.7542,0.9391734,-0.17202453,1.9846258,0.033778902,2.7294085,1.2671908,7.8094068,1.2552022,1999.8813,2.3899236,687.20624,-28.848598,108.89861,76.21966,8.5075035,17.670427,30.831327,594.1842,8.829427,2006.5966,174670.7
976.71075,26.763409,72.126755,21377.775,5.3965716,6.008908,2000.1816,1999.5222,-25.72367,855.71313,103.47502,163.48898,765.20685,1424.6414,-36.39241,-25.95993,1841.6584,0.6429151,-0.1737966,1.2571266,0.7197057,2.2333345,1.2698569,6.136138,1.2617263,1955.5446,1.9699938,564.0644,-30.617214,2.569257,-1.4099671,6.536604,-35.165054,-37.9185,-298.38757,6.2280583,2006.5178,256123.52
963.3729,92.51419,50.318314,227.27786,7.3740196,6.6258073,1978.1262,2003.9835,187.69357,864.7125,201.0067,1001.1302,653.83655,1541.7921,619.91986,29.174936,1667.2229,0.55540615,0.24189843,2.1139011,0.30829412,3.4961903,0.8541992,7.9098024,0.7949327,1958.2975,2.372383,654.9068,14.758243,-1.3722101,-27.065485,30.431444,8.320074,32.35173,349.78046,4.063732,2009.0795,133116.84
1007.163,80.521706,54.271893,2077.9019,6.5101852,6.344725,1955.6135,2001.5697,53.046265,843.0015,61.052906,227.27469,1271.0294,1523.659,405.12354,-40.9375,1110.7135,0.48212537,-0.049920436,1.3393945,0.8703244,3.3141415,1.2660452,6.776602,0.5027216,1958.0458,1.6078784,664.8881,22.61179,-0.8015391,-27.100348,32.765858,-39.375618,27.69863,36.77288,7.662293,2007.6849,207896.7
423.23538,99.14008,52.18332,14833.329,4.9347334,6.586452,1986.9491,1968.3635,260.54443,876.1118,202.79428,241.94421,675.26495,1103.2812,635.4336,48.02233,1064.9955,0.927643,-0.07696899,2.1041617,0.6908545,3.2599,0.9016885,6.3923373,0.9722457,1954.9688,2.5146217,540.4836,-33.57031,-19.45542,65.38912,9.422569,68.93267,39.321873,589.24347,3.9179986,2008.6598,123245.9
318.92325,99.15952,51.34495,19627.379,6.855492,5.7745123,1946.6138,2001.0743,-56.338463,865.94116,93.78824,336.66306,1095.7891,1328.8171,348.06726,-26.713121,1638.8549,0.093505844,-0.06690393,1.5017359,0.8091315,3.4727962,1.2644875,7.9638734,1.2121229,1956.0187,1.8926767,685.457,36.817795,47.935204,-27.635317,16.368547,-23.394861,33.451347,307.85477,7.5222282,2007.5157,110950.78
391.65872,76.82408,50.13582,915.25055,6.466513,6.413314,1960.4929,2001.5265,5.500787,94.885086,170.11809,920.2827,1469.4696,1555.7335,105.26289,-31.08412,1651.0431,0.5151323,0.26525238,1.8937745,0.8805356,3.6854072,1.1313477,8.117076,0.037249003,1992.8137,2.002546,674.69855,105.36741,94.268265,-35.75552,30.346619,-39.65787,-35.609833,136.54176,8.095292,2008.9622,174910.47
397.14667,86.03311,82.823715,11281.621,5.9622264,6.5769167,1997.7423,1968.5128,272.13058,518.1031,181.73384,198.60165,1408.9097,1261.8748,725.7761,-6.8186593,1964.5852,0.34138682,-0.17250066,2.0146616,0.7676137,2.3798616,1.0961251,7.7830863,1.1788849,1964.7299,2.4203305,487.88226,-22.207668,78.64069,58.207947,6.706561,55.64824,38.69568,552.9977,6.581903,2008.67,116274.83
331.19574,52.595566,79.75244,17083.781,5.019655,4.7360682,1976.0555,1977.985,77.3201,893.3337,167.06602,147.08127,642.0173,936.6717,760.9537,48.311035,1044.9766,0.38145152,-0.035861667,1.9521106,0.018731233,3.3251,0.8573366,6.9210377,1.2227759,1959.1797,2.309117,686.1717,151.49846,21.878542,11.013914,-1.3364711,56.04318,-28.421242,579.27747,6.3422127,2008.4221,225607.22
731.95593,99.13437,81.70277,20987.373,4.8675017,4.8268123,1945.8352,2005.6073,-17.317877,900.78107,154.34077,994.9288,1149.9569,974.6002,470.97046,47.965675,1792.3593,0.43945643,-0.1607225,1.9006065,0.88122696,2.6123106,1.2728477,5.538898,0.66428053,1954.7422,2.4934058,302.60187,-32.60153,-17.333738,80.98193,-23.754116,5.722985,-2.7540824,-200.85925,3.923809,2006.9177,195925.05
1118.7017,64.608826,89.35681,20499.273,6.830868,5.567138,1978.0963,2004.7562,125.573265,713.6422,84.24296,572.5601,656.06537,1409.818,343.5626,-32.246754,1974.9054,0.3304528,-0.17360836,1.2006441,0.4444236,3.0038373,1.2677732,7.5381007,1.2301905,1957.6824,1.0655695,488.5828,54.27895,83.79825,40.190193,11.553503,-37.787663,-28.990263,-455.6495,5.1267242,2006.9132,228827.98
851.521,24.226433,89.352745,18472.77,4.916515,6.3265824,1996.6787,2001.2501,101.24596,733.33575,21.444317,526.77765,858.99756,1135.0575,211.63121,-16.58521,1340.0668,0.5759245,0.020193988,1.6354803,0.6666155,3.3965192,1.0162708,7.1949434,1.1733328,1962.112,2.0843773,411.27933,171.57127,51.707333,19.552359,14.718608,-13.164023,-34.482876,-370.51578,4.9665666,2006.5986,254088.03
498.10696,77.237305,91.841965,20928.11,4.7579093,6.1348953,1979.7909,1994.0035,70.93918,904.47516,181.70761,397.46262,674.2315,838.74365,211.23355,50.050358,1751.0436,0.68812406,-0.16851538,1.7021606,0.7907391,2.861935,1.2568393,6.6232743,1.2152936,1955.1436,2.4820333,471.12744,-25.25372,32.68167,83.20537,-1.3401656,16.564665,6.5328946,584.1336,3.75659,2007.5989,256238.14
747.1705,53.06665,86.7258,11686.249,4.8595724,5.860866,1974.951,2005.0763,110.16121,865.3231,186.95648,855.4436,886.95557,1423.6974,216.76604,45.61821,1173.5194,-0.04443358,-0.08794705,2.0266593,0.677698,3.55144,1.0982444,7.317809,0.40738142,1954.7799,1.9644486,267.1544,-7.2915845,-9.1553335,-18.469507,23.043478,-9.079047,-16.77472,467.76816,3.7008326,2006.6671,252470.08
328.7146,93.43615,54.975754,20469.266,5.4788566,5.6890793,1989.9655,1998.3041,-67.93278,810.22107,17.628359,223.62692,1445.6787,1476.0696,583.15466,11.466826,1018.4243,0.8103253,0.22520049,1.7276614,0.74170834,3.5882182,1.1289591,7.5543103,0.10442296,1967.1385,2.1089602,685.58887,62.653893,64.64144,-6.2010818,24.544996,9.82771,1.9665504,542.4642,8.359441,2008.9418,197190.64
937.0143,59.459454,72.87005,916.98785,6.3021307,6.573757,1979.6869,1991.172,159.57748,895.7309,89.57713,143.71255,803.7103,926.6188,-53.546738,40.87403,1689.9597,0.9184613,0.019282738,2.0557086,-0.07905504,2.9033825,1.0238553,5.1826344,0.8333991,1996.8552,1.9441893,609.7587,-26.225002,97.78707,47.116184,-3.6883278,42.941113,41.046906,599.42316,8.722354,2008.311,152881.72
