fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
6.8004313,0.58187646,0.102376476,2.2117062,0.073812924,15.119997,34.248974,0.995296,3.446063,0.6156066,10.999784,5.7074265,1220.6066
7.218759,0.9093773,0.059128974,2.4280546,0.08711986,17.05825,51.457253,0.9962814,3.4421058,0.51208144,10.152519,4.8197083,691.7885
11.249563,0.61928165,0.5754981,3.3423784,0.21265128,28.262154,66.7706,1.0001413,3.0884237,0.9542689,9.612647,4.8577046,676.246
9.261748,0.51209635,0.3333401,2.3163412,0.091252185,14.052978,47.92861,0.9980611,3.232198,0.63951284,9.654013,5.2587185,532.70746
7.451403,0.5871373,0.1899314,2.6347616,0.08331011,29.141853,85.47065,0.9967645,3.3506095,0.5468792,9.960314,5.3517017,702.4311
7.895338,0.41190755,0.30753118,2.2766538,0.08074875,16.58229,36.88818,0.9960687,3.3356667,0.7025275,10.832473,6.095179,1144.4385
8.545142,0.46628618,0.33299816,2.5367072,0.083200864,15.9729805,48.73478,0.9975438,3.310384,0.680995,10.213839,5.6976614,622.43964
7.40496,0.61376524,0.12418173,2.6474488,0.07891791,19.061998,63.25085,0.99699074,3.4033074,0.60454535,9.985176,5.457492,559.9499
5.83722,0.6054412,0.030795218,1.8434213,0.05803198,28.941626,63.390934,0.9932776,3.6023319,0.66187835,12.242826,6.084419,925.32825
9.635614,0.40370473,0.4228399,2.167956,0.084072396,8.40711,21.407715,0.9969661,3.207803,0.63535595,10.660007,5.951883,862.66284
8.365536,0.6303004,0.26742944,2.3346531,0.09287001,19.641577,86.81364,0.99729174,3.2609107,0.58017784,9.56244,5.0994043,467.56143
7.123222,0.71512955,0.08379376,2.4074392,0.08095344,16.983936,42.475613,0.9962647,3.424148,0.5656735,10.158823,5.2016096,994.172
8.932029,0.36986193,0.41063377,2.1867988,0.0842107,11.052393,26.044882,0.99611515,3.2685435,0.7423684,11.093906,6.3749294,988.53705
8.409044,0.39936706,0.4475828,6.3000875,0.080707625,23.55306,88.24509,0.99705464,3.2599175,0.68323934,11.312477,6.2697587,655.5479
7.686851,0.64667094,0.12104496,2.2613297,0.084923364,11.836539,43.081516,0.9969556,3.3452353,0.59725875,9.715935,5.295775,526.75806
7.9767046,0.35193092,0.36772075,2.1714785,0.06806704,8.959362,22.469555,0.9942361,3.315897,0.70315343,12.272029,6.7527223,1160.716
7.9763412,0.6210419,0.21527049,2.2385945,0.09012688,24.00027,85.03018,0.9968492,3.2928822,0.5650773,9.555018,5.146997,760.7862
9.743385,0.5508266,0.34961054,2.5506704,0.08447662,10.652677,36.837822,0.9983737,3.224791,0.5965772,9.927479,5.2754536,458.0555
7.509291,0.47379592,0.22337045,2.2092688,0.082852386,14.914418,37.99479,0.99632746,3.3577032,0.66759074,10.325385,5.7832203,1100.534
8.095841,0.52080756,0.3374988,7.010177,0.095338106,31.598804,101.32331,0.99863183,3.301015,0.6611697,10.013429,5.48505,690.458
7.714966,0.61499834,0.18283272,2.315295,0.08668799,23.92709,78.504135,0.99672,3.3214135,0.5573523,9.735779,5.26054,790.9608
8.050788,0.65696794,0.15073934,2.2370353,0.086951114,11.265027,48.252037,0.9971564,3.311366,0.5864342,9.596519,5.168328,229.45973
9.682627,0.47302887,0.43863156,3.4992132,0.08668135,21.966923,75.005264,0.9987094,3.2530398,0.787422,10.416629,5.645199,574.6919
8.213226,0.49668574,0.26849216,2.3739052,0.08498131,17.046474,62.332993,0.99729097,3.302661,0.632619,9.719622,5.473061,616.4107
7.816384,0.53099746,0.18209624,2.3104584,0.08060569,11.563602,35.759197,0.9968512,3.330496,0.61908823,9.911531,5.541303,749.6706
7.438197,0.6868828,0.08136745,2.3549745,0.08129816,11.181272,30.679567,0.9966746,3.3918736,0.5727377,10.05409,5.2603073,775.1368
7.5588756,0.6223478,0.1275458,2.3340924,0.08275203,14.218387,45.186447,0.99682057,3.3577175,0.59160995,9.873475,5.4135666,700.5874
8.975695,0.38238147,0.4106343,2.2184267,0.079990946,9.020273,23.683527,0.9959274,3.2447772,0.6757531,11.191983,6.244295,1026.7778
7.78213,0.4733556,0.23887397,2.31204,0.08349412,16.45248,42.536636,0.99678963,3.3456657,0.6737463,10.237895,5.7996316,978.8297
6.3959413,0.50523996,0.1307206,1.9610777,0.06680192,27.31613,56.650085,0.9942451,3.5067794,0.6889749,11.717576,6.1129146,1029.5457
6.8317957,0.55191797,0.12554355,2.1326017,0.07379186,25.752525,49.049564,0.9956945,3.4366436,0.6679432,10.6920185,5.677429,1259.6108
7.591284,0.5703993,0.15647589,2.2742624,0.084381804,15.753665,45.2239,0.99683076,3.3489215,0.6288142,9.753369,5.4018865,891.3502
7.6427073,0.35770464,0.34560227,2.2286162,0.075970724,21.54822,48.81755,0.9951961,3.3456783,0.73853594,11.366869,6.3606286,1147.5958
9.090291,0.49048343,0.33886784,2.5310988,0.08747259,15.497093,54.455826,0.99786925,3.26917,0.65170723,9.949208,5.4918985,577.99054
7.3225155,0.77592444,0.02689928,2.2291207,0.07872118,5.7328315,13.413135,0.9959664,3.3894432,0.51819307,10.155363,4.8643527,1030.9624
9.249349,0.5050013,0.30819058,2.251926,0.082460985,7.918579,24.83252,0.99764055,3.2254505,0.5971869,9.74374,5.4482994,554.1661
7.1848297,0.58416075,0.10568629,2.2379255,0.07822387,15.17689,34.689236,0.9959865,3.3876522,0.61781675,10.269197,5.469484,1171.3135
7.9221582,0.322371,0.4571464,3.1445262,0.06860167,34.18339,112.530876,0.99408346,3.188892,0.58757,11.70828,6.4778905,930.1814
9.471892,0.3606769,0.4465403,2.517875,0.07422518,14.1160965,33.773594,0.9969464,3.2475808,0.8520408,11.246532,6.676204,674.7161
8.982332,0.38010794,0.4259942,2.5101018,0.084351115,9.555715,22.452112,0.99616843,3.25034,0.66089845,11.225256,6.225673,914.2047
10.230381,0.42658746,0.45871818,2.466251,0.0878175,10.387971,25.756107,0.99797976,3.197062,0.62776214,10.441509,5.7906733,680.70355
7.239287,0.8188515,0.07124269,2.3184526,0.085874446,19.53827,63.570274,0.99638695,3.3854795,0.53249973,9.788848,4.935439,780.3506
8.389646,0.5292312,0.24769765,2.1832387,0.077651456,7.7358146,17.348063,0.996486,3.2738786,0.5798913,10.216518,5.5268464,862.3852
10.279529,0.5614089,0.40665329,2.9386084,0.0883998,15.906191,56.690117,0.99894553,3.197454,0.6025807,9.887921,5.0762744,441.99527
10.313232,0.46413916,0.4718814,6.09035,0.08985732,14.23038,44.11547,0.99947405,3.2104292,0.6782634,11.001654,5.9563384,555.49646
7.593435,0.7285132,0.11454359,2.3026226,0.08700134,16.392452,68.673615,0.99666387,3.3595026,0.55772436,9.721692,5.1396766,345.7233
5.2874336,0.617843,0.01385534,1.8456978,0.048564985,15.500006,46.891613,0.9920595,3.6729121,0.6508774,13.33574,6.240575,1055.0676
7.6962137,0.7356078,0.14568394,2.412507,0.0932317,33.60324,106.191315,0.9964276,3.3259673,0.46639955,9.633911,4.866916,890.7923
9.016284,0.6169158,0.34444088,2.4436977,0.09409055,20.400488,88.87918,0.99770844,3.2278464,0.59512347,9.616319,4.9386787,437.51282
6.9323955,0.70148176,0.07655026,2.2707098,0.07459844,24.9105,62.178593,0.9959933,3.404355,0.5359158,10.140336,5.2906814,1002.06714
6.678829,0.5062366,0.16148697,2.279833,0.07191125,18.436749,38.674835,0.9947608,3.4382133,0.6428498,11.382602,6.0597925,1105.7756
10.771496,0.41727632,0.61296314,2.4090528,0.25098753,13.146468,31.797575,0.99834716,3.0715468,1.0303218,9.900071,5.946092,401.48697
7.3807564,0.66157895,0.089519486,2.4622805,0.081610814,13.62391,43.000782,0.9968458,3.3955233,0.5837168,9.932524,5.3862715,496.29678
8.341366,0.66891,0.13578127,2.1972048,0.089856535,7.4920516,20.983526,0.99770904,3.29711,0.58050233,9.3473015,5.049626,286.54977
7.6476984,0.4992445,0.21305585,2.3652728,0.0822136,18.851967,46.85232,0.9966508,3.3499067,0.6449152,10.142501,5.728271,1018.1638
8.4072075,0.559131,0.22991888,2.2326975,0.09522292,14.689272,52.788734,0.99748087,3.292277,0.6331782,9.527109,5.3012185,562.84515
9.036403,0.76824784,0.3122962,2.6023223,0.09495939,20.311373,95.012115,0.99787164,3.2107768,0.52379286,9.646816,4.582904,120.97035
7.4612937,0.56581897,0.13542396,2.3044653,0.080492966,11.279201,30.426464,0.9964559,3.369056,0.60533416,10.261229,5.64739,811.0668
7.452294,0.5353348,0.15317778,2.2540226,0.080443226,14.857552,35.726612,0.996288,3.3553798,0.6261169,10.176708,5.5908623,1120.9147
8.670608,0.58935606,0.3442422,2.295588,0.14125836,22.288538,88.10078,0.9977372,3.2157345,0.75070626,9.479017,5.05765,634.7336
6.774876,0.67324,0.06692006,2.3710222,0.07591767,13.125365,25.847034,0.995165,3.461551,0.58107525,11.034727,5.4352345,1316.9088
7.2773542,0.57066745,0.14883874,2.278876,0.07907674,22.399984,51.941658,0.9963031,3.3774488,0.61058706,10.163376,5.5413256,1110.4729
8.220952,0.45488915,0.3764604,1.997441,0.14035352,17.707747,56.080463,0.99668616,3.2284763,0.9863257,10.081947,5.856725,723.61566
7.6199,0.5808009,0.12821971,2.1446197,0.08099445,7.939509,22.973532,0.99633163,3.3172133,0.576015,10.031655,5.3673253,906.23474
7.6499667,0.61151123,0.1361199,2.3428009,0.08414649,12.512761,43.549393,0.9970172,3.347098,0.6070153,9.739485,5.385152,538.969
8.139147,0.40902102,0.3174968,2.1139371,0.078053966,9.436312,22.32707,0.99556476,3.2889054,0.65695393,11.079527,6.0803413,1209.6909
8.34377,0.59112555,0.2705003,2.2685237,0.090657845,20.4042,82.77941,0.9973029,3.262454,0.59854203,9.516828,5.2123923,597.2753
9.286719,0.57773596,0.29047593,2.8426945,0.083016105,12.267514,45.312515,0.99840087,3.2689052,0.6058703,9.882014,5.235952,420.8256
11.436938,0.463082,0.5213653,3.0834074,0.08604023,10.111288,31.435797,0.99916434,3.1457007,0.65159965,10.685838,5.8139424,553.7952
7.824361,0.6133908,0.13327669,2.2809749,0.081018694,9.914431,35.71312,0.99707675,3.3491654,0.598999,9.809315,5.446262,425.77756
7.3905025,0.5556997,0.13198687,2.3337407,0.082271956,14.202631,36.6644,0.99654776,3.3683622,0.62527573,10.030908,5.5682216,955.45245
8.681951,0.5477702,0.29984438,2.4973135,0.08777059,17.74241,72.0546,0.9977079,3.2814076,0.6304458,9.788654,5.321228,472.7658
6.932902,0.63783616,0.08494632,2.3210952,0.07628463,14.915571,29.968758,0.99558866,3.422395,0.5998972,10.646225,5.457998,1340.2817
8.142741,0.46327043,0.31263888,2.6617162,0.08238791,15.792581,45.770184,0.9970323,3.3204157,0.6617283,10.363628,5.8205004,805.0225
8.330933,0.40373626,0.3608367,2.3029099,0.08115115,16.441305,36.894524,0.9964937,3.3100858,0.699803,10.789349,6.093289,1047.0725
6.405199,0.52266484,0.13291852,2.097361,0.06980077,19.548206,45.640686,0.99439526,3.5059643,0.66755325,11.809586,6.112026,973.0891
8.28143,0.57222986,0.22824824,2.5338984,0.08459378,13.944207,53.581192,0.9973883,3.3186884,0.6037679,9.822039,5.361928,408.0786
10.685549,0.36756745,0.48995832,2.3658428,0.09574007,10.10007,28.28663,0.9979574,3.1696537,0.7763386,10.40528,6.309626,620.7832
7.8427353,0.79458565,0.063674554,2.2101707,0.08193969,5.8134837,19.478828,0.99690765,3.3537178,0.5228127,9.665404,4.933924,390.54022
6.766311,0.7042608,0.05294316,2.4161732,0.074176416,8.935546,19.4469,0.9951086,3.467442,0.5547936,11.16108,5.4274845,1146.9509
8.034531,0.65714985,0.12647341,2.1856508,0.084665164,7.1252484,23.286833,0.99720204,3.3036723,0.5652098,9.567793,5.2483044,395.68713
9.734241,0.5133972,0.4035182,3.014399,0.0907832,19.281828,72.12252,0.9987775,3.2460837,0.66517115,9.953414,5.2979646,509.19766
7.873729,0.66160333,0.1771846,2.4489787,0.090118185,20.813492,82.55393,0.99697894,3.323906,0.5476417,9.667516,5.203677,467.55338
12.230474,0.32749042,0.62467617,2.7933095,0.09185656,7.964355,18.485886,0.99846834,3.1095884,0.77121645,11.172835,6.7212076,587.7114
8.265725,0.47705746,0.262275,2.3244421,0.08419676,13.64577,42.847126,0.99720293,3.3079877,0.65586835,9.92828,5.6562767,659.4119
9.130799,0.48583382,0.30155715,2.1989694,0.09144222,9.025731,28.821669,0.9976925,3.2399218,0.6442322,9.735567,5.5705686,602.0586
6.913131,0.5486282,0.1391309,2.188652,0.07665339,21.20131,47.128853,0.99570674,3.4335659,0.6466346,10.750255,5.7349124,1142.4705
8.823427,0.45165104,0.31823424,2.2416394,0.08404288,11.914273,36.03325,0.9974049,3.2680178,0.66891825,9.996767,5.6917048,659.73706
6.4999714,0.7006788,0.05688781,2.2958517,0.072543144,14.616764,31.524254,0.9950405,3.509992,0.59488314,11.200281,5.42797,1304.6243
6.2340474,0.6702234,0.05647588,2.2785852,0.06938326,16.022375,38.43121,0.9943313,3.5407765,0.59238285,11.696852,5.694554,1107.1439
7.244097,0.92608196,0.027044492,2.3289866,0.09113258,17.355629,71.54525,0.9964279,3.4073708,0.5090996,9.849633,4.797689,272.9785
7.6170807,0.5460486,0.16052234,2.2927003,0.083168514,12.778289,39.063114,0.9968228,3.3479939,0.6194704,9.86259,5.5122395,781.9103
8.31856,0.51747656,0.31133434,5.6438417,0.08719839,20.094444,69.436516,0.9984624,3.309825,0.6085873,10.24557,5.563882,560.5923
8.396873,0.44535026,0.30789953,2.1845505,0.0868956,15.344227,46.71942,0.9972165,3.3114417,0.7082043,10.078919,5.7931623,771.3318
7.662921,0.42515835,0.29941937,2.5008636,0.076439895,13.017489,30.743769,0.9951792,3.3253706,0.6562725,11.440214,6.2770057,1147.002
7.4952426,0.4595641,0.25311947,2.3355582,0.078014255,29.10842,66.920044,0.9957764,3.3487053,0.6330669,10.721446,5.871538,1003.9215
13.553241,0.42098498,0.6351641,2.8481383,0.08713277,7.853211,30.258778,1.0003709,3.0423954,0.7304108,10.542291,6.011076,425.40897
9.311962,0.3546631,0.4855959,2.5101633,0.07616278,14.847729,33.701534,0.9963897,3.244932,0.81778336,11.516239,6.708554,799.59753
7.91266,0.61108506,0.1409206,2.1948001,0.07839751,6.5234714,18.725283,0.9966183,3.3132858,0.56279796,9.879349,5.2654357,722.4044
8.212918,0.5433777,0.324691,5.2766786,0.106436335,35.205605,107.09468,0.998827,3.2978072,0.82955885,9.673294,5.187536,754.20233
7.9400754,0.55037403,0.19468282,2.337278,0.0822779,12.438635,41.698025,0.99709004,3.3372488,0.62117124,9.80729,5.5248938,533.77246
10.555896,0.50195986,0.50713444,2.4875064,0.137263,22.233557,68.541626,0.9988037,3.1142917,0.99208593,9.871557,5.2849073,550.46344
8.137331,0.53301394,0.2405369,2.2939577,0.08556578,16.563599,62.429592,0.99715,3.3058476,0.6216253,9.707173,5.4254417,548.4487
8.361174,0.3625495,0.3677877,2.053536,0.07073423,5.507808,14.814818,0.99478835,3.271666,0.6612164,11.7382965,6.4494376,1201.9958
10.324681,0.4529888,0.42407155,2.205482,0.08444979,8.354664,20.848087,0.9978506,3.1782115,0.5923807,10.211053,5.6517205,705.40314
8.090845,0.57484674,0.21675052,2.260435,0.088554084,17.929989,60.85768,0.99708855,3.3111846,0.61703795,9.634391,5.3487134,750.40784
6.884874,0.40332863,0.25373194,2.2666607,0.068633884,21.930353,51.05748,0.99416167,3.400274,0.69546044,11.810249,6.4722776,1080.0125
7.6632094,0.6419315,0.1682229,2.2805028,0.0862589,28.445618,88.028915,0.9965023,3.3216956,0.5231477,9.758904,5.157471,882.3583
8.262269,0.47608405,0.37635896,2.9566636,0.07879448,28.187279,119.92396,0.99760896,3.1987848,1.0777463,10.036723,5.318599,691.6075
7.6122108,0.56920624,0.122152075,1.9940042,0.07778372,5.906735,16.395802,0.99587196,3.3166125,0.5460376,10.102639,5.352162,1107.5815
8.676849,0.4202763,0.37377015,2.221879,0.086415134,16.390589,44.120026,0.9971265,3.2929995,0.75494915,10.4319315,6.0073814,890.5569
12.165637,0.38957858,0.542764,2.1389146,0.100693665,4.686299,15.611489,0.9993093,3.0716271,0.6509648,9.740409,5.7149687,512.5439
10.511587,0.36588183,0.49798775,2.1711888,0.07966263,5.768885,14.565656,0.9968977,3.1634073,0.67499673,10.854383,6.219017,878.9668
8.214956,0.56797737,0.23455843,2.4739568,0.086711936,17.447712,72.14262,0.9973212,3.3063147,0.60955775,9.660688,5.3385553,451.61774
8.082919,0.5434229,0.2549289,2.3251479,0.08787331,23.323435,79.57108,0.99707836,3.278957,0.58712834,9.602185,5.2979455,833.44165
7.462627,0.66013,0.12965877,2.422371,0.084280625,20.851402,68.92613,0.99669826,3.3707283,0.5471962,9.872199,5.311875,583.8998
10.321755,0.34189686,0.50402457,2.359003,0.08472427,7.106793,19.757586,0.99665296,3.1788077,0.74268615,11.234737,6.655794,819.9335
11.713436,0.4523927,0.57008487,3.3970335,0.09146602,11.900044,35.947918,0.9997559,3.1600182,0.72628117,10.932532,6.000898,456.95923
6.3006,1.1304327,0.01578811,2.4451246,0.07810319,13.115394,25.701374,0.9943661,3.6629763,0.5045593,11.910622,4.2692585,1267.2358
9.24302,0.405932,0.40712783,2.3424098,0.084342636,14.580277,37.530754,0.9974318,3.2659106,0.70675975,10.48422,5.937729,732.4718
7.681597,0.74434805,0.084914714,2.301098,0.0838863,9.214373,35.70034,0.9969699,3.360749,0.5606853,9.83028,5.162736,368.7888
7.103388,0.45783266,0.22517623,2.3484132,0.07744148,17.445114,37.14323,0.9951919,3.3827305,0.6538284,11.1255245,6.0741663,1188.8568
9.899658,0.57702875,0.34761697,2.4068792,0.09062251,10.172485,31.58946,0.9985186,3.201151,0.5825219,9.780448,5.0946355,449.32104
8.562616,0.4487987,0.36120003,2.3186388,0.07875596,22.500656,66.92808,0.99723995,3.2962499,0.6972541,10.148836,5.6207037,883.243
9.361286,0.64006305,0.36589566,3.457038,0.094232984,26.77399,104.35247,0.99868435,3.2080133,0.59820026,9.60891,4.9618697,510.62985
8.188424,0.5690682,0.1848637,2.2774966,0.08067972,9.973609,32.36508,0.9970355,3.3303916,0.61800057,9.96412,5.522699,541.4094
7.511288,0.87875926,0.060532052,2.3445604,0.08744567,10.694594,35.41081,0.99662405,3.39752,0.5373487,10.004106,4.8158236,539.9452
8.370958,0.38204402,0.38218746,2.2981162,0.07804487,17.522774,39.475616,0.99633276,3.3119211,0.7291063,10.932699,6.1846056,1047.3209
7.2732477,0.52392554,0.14930539,2.1028252,0.07891369,9.595942,26.913137,0.99543625,3.3514855,0.61566323,10.785805,5.7688103,1180.4136
7.4670124,0.51429105,0.19092761,2.2841094,0.08215523,19.072094,46.888927,0.99651366,3.3573856,0.6475997,10.095543,5.597346,1131.1522
6.9091225,0.88777125,0.068736136,2.517996,0.0826322,15.678203,33.46782,0.9955602,3.5123825,0.54121405,10.832044,4.7821183,1127.6445
7.4940124,0.7305556,0.10963537,2.2871253,0.08469041,16.253546,57.88039,0.9966665,3.36181,0.55433923,9.754848,5.136857,617.86053
