Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
2003.2151,-0.59342575,-0.46171144,0.24057943,-0.18055478,2.5135515,78.930504,11.028618,6.560385,-407.74838
2003.2094,-0.60095495,-0.41946337,0.05485819,-0.18193719,2.207914,83.29468,9.778849,6.86172,-397.9072
2003.49,-0.3706534,-0.13570851,0.3102029,-0.1716257,2.6137803,83.01026,24.20295,7.90886,-359.0967
2003.2765,-0.59925056,-0.12533972,0.30368185,-0.17965701,2.74892,83.951096,16.997972,8.378114,-393.87827
2011.5908,0.2738173,0.41157565,0.16113366,0.19646771,2.6850424,83.914406,20.648386,8.2867565,-340.53055
2003.2394,-0.14720325,-0.40531328,-0.1989692,-0.11878482,2.5818753,83.423515,10.673109,6.2381473,-396.65848
2003.2075,-0.60094166,-0.47051272,-0.21581365,-0.18193245,2.5785573,83.6862,9.70582,6.498392,-409.30154
2003.2076,-0.60101163,-0.46387455,-0.082725964,-0.18167448,2.6841314,83.47043,9.736645,6.4992695,-403.2759
2003.2218,-0.6006594,-0.4706166,-0.21496587,-0.18092248,2.690239,83.7125,9.716667,6.203136,-401.42892
2003.2097,-0.5987473,-0.4704477,-0.20690809,-0.18195897,2.685486,83.98728,9.709311,8.40728,-401.36917
2011.7216,1.3822459,0.92311245,0.33898997,0.34229645,2.53057,83.49151,48.01891,8.61694,730.6188
2003.2074,-0.6012773,-0.47066554,-0.068546705,-0.18193004,2.7014346,83.63538,9.704136,6.4738355,-409.02628
2011.699,0.96110094,0.8359194,0.3238278,0.28308517,2.7568758,83.760864,44.389633,8.59926,-288.16626
2003.234,-0.5720738,0.63807577,0.34025857,-0.17180625,2.5325649,83.60166,23.0304,8.220689,-386.72733
2004.4006,-0.59152603,-0.3569838,-0.18248819,-0.17645973,2.572569,83.42338,9.924442,8.322586,-384.05856
2011.7217,1.1489716,0.93983483,0.34279698,0.34145564,2.4466722,84.023926,48.059673,8.62364,750.696
2007.0669,-0.18962894,-0.46740267,-0.21616875,0.11778152,2.5909905,79.32965,9.960379,8.505812,-375.16965
2011.6864,1.1578711,0.9360649,0.34283975,0.18497461,2.1741996,83.62034,47.74842,8.613806,125.060196
2003.6073,-0.5620284,-0.012513828,0.30797783,-0.17485404,2.7099707,81.16875,11.37586,8.475612,-403.2242
2011.7197,-0.039703954,0.92145306,0.3378733,0.33801442,2.7424552,84.04627,47.258354,8.62142,480.54654
2003.213,-0.600129,-0.4699532,-0.21435802,-0.18099219,2.5198224,83.41425,9.712608,6.415841,-404.04245
2010.1678,0.109705076,0.93475145,0.30043158,0.1373963,2.7578084,83.6623,37.33123,8.602792,-280.50113
2003.2223,-0.5985071,-0.3066242,0.15093274,-0.18161458,2.3976078,83.21387,18.327507,8.45503,-388.17838
2003.2428,-0.57488275,-0.424682,-0.20335354,-0.17026854,2.5507011,83.861496,10.106127,7.131596,-320.39328
2011.7214,0.9612154,0.93982357,0.34124404,0.34223503,2.613876,83.79228,48.054676,8.572348,384.45892
2011.7217,1.3830972,0.9396285,0.34180984,0.342418,2.170433,83.27642,48.067387,8.624183,681.40173
2011.711,1.097018,0.80058104,0.10981796,0.32973477,1.7635949,82.67812,35.676113,8.615651,-43.118305
2011.6997,1.3264574,0.5878151,0.3321974,0.32201383,2.3282642,83.50106,45.228897,8.171123,425.1909
2011.7216,1.3252676,0.93776834,0.32467124,0.34232017,0.8725842,82.438034,47.997448,8.589485,743.5711
2011.7216,1.263227,0.93059534,0.3319194,0.3418395,2.702613,83.91843,47.291473,8.623419,727.0448
2010.7512,0.6355613,0.350859,0.32447177,0.09678047,2.4880257,83.87738,20.700405,8.44931,-269.73904
2008.7236,0.5549452,-0.44039592,-0.14045367,0.25122172,2.7440345,84.00573,15.28677,8.357892,-291.95233
2003.2195,-0.59713495,-0.46843252,0.058352947,-0.18081471,2.6636324,83.91911,9.756161,6.9439187,-407.23898
2003.2445,-0.58707905,-0.45246145,-0.07859818,-0.17917338,2.6867619,83.62744,9.826956,7.6616144,-328.07034
2011.7217,1.3577281,0.93866146,0.34291178,0.34232375,2.726445,83.57138,47.944958,8.6190605,231.47499
2011.7126,0.96620125,0.8501134,0.30051112,0.3397015,2.7035468,83.75478,44.73394,8.613428,386.81415
2004.5624,-0.59991765,0.30204,0.3350849,-0.17994624,2.7193847,83.93919,10.527969,8.573101,-402.61014
2011.7212,1.380864,0.93172675,0.34167355,0.3416723,2.6329887,82.35038,47.84453,8.483332,718.7283
2008.7391,-0.49903345,0.52661896,0.3367052,-0.1438634,2.506444,83.5527,18.464394,8.519541,-161.36989
2008.606,-0.42365748,-0.46333447,-0.2088555,-0.031010825,0.78085995,82.28057,10.482704,7.7061396,-335.86514
2003.4269,-0.5791421,-0.46658012,-0.178717,-0.16754766,2.6936235,84.05053,10.181875,8.266731,-405.3691
2003.2454,-0.59079266,0.29539686,0.28417274,-0.17969537,2.6552947,82.06121,12.406506,8.284402,-388.71426
2003.2781,-0.5736634,-0.4308193,0.2052019,-0.18087843,1.5838488,83.02014,10.085596,8.38752,-370.51877
2011.672,1.0410593,0.16231316,0.32529777,0.3349743,2.5209796,83.923035,44.626587,8.604491,-102.52318
2011.7217,1.3824432,0.9397573,0.3423105,0.3423302,2.6463752,83.79408,48.040356,8.545101,733.13776
2003.4681,-0.58655614,-0.36508486,0.3215435,-0.18065456,2.1297417,82.58341,14.335776,8.4129095,-390.56467
2011.7074,0.991842,-0.31831822,-0.07221813,0.32099456,2.0156326,83.87758,17.132326,8.356495,-135.90279
2011.7202,1.2535193,0.9393937,0.33981612,0.3294239,2.662104,83.78236,47.402573,8.61925,656.9952
2011.7216,1.3740404,0.9298348,0.3357607,0.34204417,2.7321846,83.980034,47.789898,8.618369,499.96213
2011.7217,1.3830663,0.93980485,0.3429844,0.34241736,2.444106,83.99662,48.066544,8.6254425,566.3741
2011.2015,-0.41105038,0.6010467,0.32155335,0.21647802,2.733827,83.33065,45.735023,8.558197,79.51727
2003.2181,-0.5881633,-0.45905283,0.25774333,-0.18171033,2.5150208,83.32012,10.231293,7.783832,-403.98
2011.7217,1.3830311,0.9398515,0.34240186,0.3424177,0.7865438,83.874664,48.065594,8.615721,753.5522
2003.2081,-0.47831196,-0.470809,-0.21708833,-0.17148617,2.3401194,81.869965,9.727976,6.0366178,-380.93607
2005.0862,-0.59789264,0.9365181,0.3370637,-0.15788218,2.7116554,81.290146,21.678381,8.620272,373.90594
2011.7217,1.358738,0.93752116,0.3321428,0.34236106,2.4360619,84.04377,47.878334,8.621756,648.2812
2003.208,-0.6002135,-0.46589544,-0.16338053,-0.18191642,2.2267272,83.552475,9.802946,5.903056,-390.37857
2011.6195,1.1925699,0.87560475,0.2761883,-0.027882662,2.4551706,83.90156,44.526047,8.542234,215.03722
2003.2078,-0.59962314,-0.470767,-0.2126685,-0.18177313,2.6971645,83.816864,9.71497,6.206917,-408.85104
2003.2954,-0.56657296,-0.41671374,-0.08053126,-0.17345414,2.5934987,83.509445,11.016481,7.976239,-343.84903
2003.2297,-0.04136615,-0.470807,-0.20753194,-0.17775944,1.8422073,83.98598,9.716465,6.312462,-409.8055
2003.2174,-0.60102487,-0.46581933,0.31549117,-0.18109822,2.5181048,81.61568,10.707083,8.51624,-301.6081
2005.8202,-0.14619099,0.05696516,0.30229753,0.048066426,2.6877668,83.93583,43.648907,8.550306,-372.83115
2011.6378,1.3089135,0.5512519,0.10918921,0.3227306,2.6570847,84.033745,44.392113,8.606986,-182.59746
2011.7217,1.379721,0.93984115,0.3430787,0.34241316,2.7452176,83.98738,48.06459,8.6228695,717.36523
2004.3164,0.23046575,-0.17259893,0.113091335,-0.14658102,2.487292,83.63092,27.985489,8.321759,-399.57956
2003.2242,-0.5523521,0.40814972,0.19000699,-0.17854053,2.4092135,83.020325,17.228992,8.372036,-176.8124
2011.7217,1.3822038,0.939388,0.32189548,0.34241068,2.6499286,84.056175,47.837402,8.623503,741.644
2011.533,0.9079404,0.9221971,0.34182668,0.32271138,2.736388,83.74254,46.6435,8.612416,-70.39839
2006.0184,-0.5921222,0.87750286,0.34023035,-0.13174045,2.536595,81.607185,44.56931,8.437207,59.57156
2011.425,0.2936925,-0.28275248,-0.00054921163,-0.022889305,2.6300592,83.4677,37.69747,8.619793,-284.10413
2011.7201,0.37386337,0.9387937,0.34282115,0.32139412,2.6371188,84.04158,47.74146,8.595885,751.0895
2006.9408,-0.15282618,0.855016,0.34085298,-0.060563873,2.6696026,83.63586,31.96141,8.54907,-181.26277
2003.9064,-0.5178385,-0.47061893,0.04460524,-0.1518082,2.7625287,83.712685,11.463249,8.529441,-402.66714
2011.6855,0.24463685,0.89724904,0.3418997,0.3175617,2.6985738,83.19983,45.405,8.5549,617.37286
2003.3239,-0.5959995,-0.46785542,-0.07689018,-0.17934564,2.7602909,83.989555,9.831568,7.1179447,-402.5718
2011.7031,1.0718161,0.7593476,0.28055048,0.3227726,1.5566645,83.32736,42.530792,8.6135235,249.74428
2003.3658,-0.60075986,-0.26986226,0.33194286,-0.17910373,2.6885808,83.57935,18.49583,8.554943,-337.90094
2011.7166,0.4873735,0.9393536,0.34121782,0.29876515,2.2936728,83.07545,47.99624,8.574276,586.16345
2003.2074,-0.60134625,-0.47081038,-0.19639184,-0.18194523,2.7032208,83.214096,9.705719,5.786304,-409.37997
2003.4053,-0.5865569,0.91709816,0.34213978,-0.16006567,2.484333,78.15804,43.844986,8.600993,-326.44614
2011.7217,-0.28230685,0.939852,0.3415472,0.3420275,2.673334,82.94855,48.005863,8.624697,751.5412
2003.5388,-0.58381075,-0.38211432,0.25389296,-0.14873691,2.6991508,83.97128,10.352127,8.377889,-394.26968
2003.5133,-0.59386426,0.2233205,0.2868516,-0.14392786,2.7310874,83.512436,12.544764,7.8364553,-380.06296
2003.2457,0.9243679,-0.40112516,0.30455372,-0.17943689,2.7224991,83.900764,17.210901,8.430296,-409.56583
2003.2522,-0.6005116,-0.45932093,0.29006937,-0.17573088,2.668009,83.75097,12.780611,7.893558,-391.42276
2011.1887,-0.2605353,0.93495136,0.32829303,0.024213705,2.7541869,83.88413,42.56833,8.533839,646.735
2003.2076,-0.60075736,-0.4707974,-0.21576606,-0.18187943,2.6251981,83.9675,9.705078,7.134669,-409.27316
2011.716,0.4304083,0.939228,0.34066474,0.3400658,1.981892,83.92461,37.99329,7.525673,749.4842
2003.7896,-0.41583127,-0.12463334,0.255407,-0.060176056,2.7536802,84.02836,15.008967,8.405257,-316.9833
2011.7216,1.274677,0.87110204,0.10485554,0.3378331,2.342111,83.52703,44.39831,8.613306,59.559383
2003.2825,-0.4835989,0.5176597,0.3208326,-0.028535444,2.5781355,82.5296,29.191946,8.550178,-271.00104
2005.0461,-0.5681796,-0.46774456,-0.2082976,-0.16077611,1.6052027,82.510605,9.880491,7.7350807,-396.26035
2003.2194,-0.60085106,-0.23466277,0.27996847,-0.18114907,2.7154465,79.33008,10.4376545,8.110473,-285.33728
2003.2711,-0.599106,-0.47057727,0.06413771,-0.14676473,2.7475696,83.25718,12.636997,8.2156105,-408.6379
2011.7174,1.310874,0.9388468,0.3431022,0.33775634,2.7324407,82.23711,47.42349,8.619971,550.418
2003.2096,-0.589481,-0.47076192,-0.21676768,-0.1800324,2.5296829,83.74017,9.704491,6.339874,-409.62784
2010.7318,-0.5256937,-0.3978407,0.22986938,-0.066870846,2.6508245,83.76474,18.37545,8.622201,-400.17856
2011.6265,1.3570244,-0.0014401795,-0.18623228,0.33812255,2.1570504,82.143364,21.97661,8.157756,218.74655
2003.574,-0.53203267,0.30525205,0.3024539,-0.14912711,2.6346416,83.799355,19.227757,6.090629,-259.00946
2003.5948,-0.5885128,-0.4556022,-0.096176885,-0.17978022,2.6294725,84.034325,10.849468,8.521004,-334.8156
2008.0797,-0.5951933,0.7973948,0.33943433,-0.13401341,2.679283,83.30785,19.218409,8.529051,-144.22505
2003.2765,-0.56799316,-0.42378148,0.062697805,-0.18027258,2.6911085,83.84767,11.361706,8.416612,-406.3046
2011.7212,1.3824577,0.93932337,0.34302208,0.34203246,2.7123086,83.36721,48.05921,8.621845,253.6467
2005.4518,-0.49203873,-0.47038183,-0.14814302,-0.116056,2.7500875,83.54194,9.827967,8.404758,-403.98947
2011.4192,-0.49695617,-0.0507445,0.15206578,0.053309646,2.6534507,83.724686,15.653022,8.5939245,-318.26956
2011.5812,0.3166997,0.9365549,0.3397631,0.3124325,2.725496,83.97782,47.3504,8.616398,-173.31914
2003.2081,-0.60136825,-0.46478572,-0.19656403,-0.1817556,2.6869779,79.76073,9.702314,7.557651,-331.11325
2011.652,1.36694,-0.39907375,0.053998604,0.26412186,2.183229,83.811455,45.360893,8.585345,-389.441
2005.701,-0.52215916,-0.33676353,-0.12517518,-0.05930936,2.3325377,81.33854,10.303776,8.177488,-387.3618
2003.2075,-0.59868884,-0.47074983,-0.21332552,-0.18062145,2.7479315,83.87909,9.702005,5.779506,-409.7368
2011.7166,-0.5345674,0.86294436,0.31671378,0.2831432,2.7337158,83.5851,45.17559,8.573931,385.66583
2011.0955,1.1117457,0.93618053,0.3429252,0.16507657,2.7309737,83.359764,47.88249,8.573574,-360.68143
2011.7059,1.1450933,0.9390525,0.3347144,0.33148527,2.654866,82.6657,47.045033,8.540352,-265.76923
2011.7214,1.3765724,0.9396308,0.3330576,0.3411981,2.3053932,81.30244,47.971382,8.612688,576.63934
2004.5819,-0.5895479,0.8752525,0.33983466,-0.15482928,1.8901548,80.45118,28.995255,8.413941,62.105595
2011.7202,0.28217062,-0.3003721,-0.012417077,0.33233517,2.4576213,83.916756,11.501715,8.620872,614.03674
2003.2925,-0.60058594,-0.3057858,0.15658802,-0.17974892,2.5837438,83.7631,10.511904,8.281653,-292.17807
2003.241,-0.5876383,-0.46742544,-0.2031279,-0.17185488,2.313342,81.76064,9.889463,7.378002,-408.4233
2011.7216,1.3750172,0.939833,0.30684167,0.34227172,2.2302463,83.64606,46.55434,8.271033,648.60443
2007.8362,-0.30429846,0.9288543,0.34001017,0.11532235,2.7339249,84.070656,39.689957,8.596346,154.68573
2009.5891,1.0497859,-0.21551377,0.32317287,0.20806454,2.7242641,82.96879,41.966557,8.458914,-381.65097
2011.701,-0.3076805,0.6145625,0.28382993,0.044088237,2.5358517,83.577774,30.609217,8.510411,62.27193
2011.5281,1.0964371,0.93942267,0.33567363,0.32620522,2.7093096,80.19868,47.77337,8.619929,-18.157871
2007.1447,-0.38585275,-0.3667852,0.20911588,-0.12035819,2.695215,84.03685,13.998645,8.535602,-406.4506
2011.716,1.2370397,0.5806831,0.122402765,0.27652538,2.6895308,83.70312,45.689358,8.60788,-20.957615
2005.0778,-0.47631556,-0.2865685,0.19919997,-0.072760455,2.7137268,84.069496,13.088937,7.6213055,-265.60446
2003.4642,-0.5951364,-0.16591716,0.30067772,-0.1514511,2.7105396,83.94754,19.348537,8.545182,-378.82352
2003.3245,-0.5918323,-0.310348,0.33535063,-0.16492182,2.7066379,83.468414,16.000015,8.345019,-160.92677
2010.462,-0.52825236,-0.45837227,-0.19398822,0.0788431,2.6888142,83.74035,14.539464,8.595909,-385.8279
2003.2075,-0.5970079,-0.47054997,-0.2155322,-0.17646086,2.6985395,82.50362,9.703823,5.844087,-399.3187
2011.7194,1.3812702,0.094945684,0.038787838,0.34215796,2.635584,81.04072,45.83252,8.513385,189.41173
2007.4453,-0.46742636,-0.45673594,-0.009766727,-0.021555621,2.7191694,84.02861,21.276628,8.337615,-379.01877
2003.4789,-0.600407,-0.40318033,0.20385803,-0.18127301,2.6909144,83.76332,10.605932,8.251378,-391.00424
2003.5726,-0.56580824,-0.027330844,0.31268883,-0.1034076,2.6036358,83.75258,12.960123,7.2802324,-96.13942
2003.2184,-0.5931459,0.6955316,0.24684016,-0.17819533,2.5900545,83.31663,14.22969,8.185321,-344.59262
2007.6692,0.78440326,0.53517133,0.34116942,0.3021427,2.609786,83.56216,40.902935,8.610068,-382.28
2003.251,-0.58034736,0.3738352,0.28971407,-0.1774303,2.0900881,80.276985,12.76733,7.8779025,-391.4678
2011.4147,1.2437898,0.82977706,0.33575532,0.31307533,2.7339878,83.95434,45.123928,7.610428,-57.742115
2011.1442,0.50294393,-0.46463194,-0.20722257,-0.04368752,1.2139372,82.49807,12.064894,8.275881,-259.11652
2003.2245,-0.5881952,-0.4706373,-0.21251325,-0.17562881,2.6153195,83.78782,9.713978,5.997689,-388.22037
2011.7217,1.3120482,0.9383944,0.34268335,0.3418863,2.659251,83.9305,46.889988,8.623011,723.2456
2011.7217,1.3583467,0.93980896,0.34145167,0.34238473,2.5228105,84.07031,48.040634,8.584088,746.30554
2011.4471,1.0907763,0.70556104,0.34059563,0.2988664,2.6185424,83.49073,47.41088,8.441913,-303.669
2003.2375,-0.5798603,-0.101397336,0.28262058,-0.17640224,2.4209058,83.11316,12.564856,7.792901,-345.5978
2008.5884,-0.49357748,0.56131005,0.33391926,-0.15141812,2.699526,83.2758,39.730137,8.612962,-8.481174
2003.3553,-0.58899695,-0.2347334,0.25040495,-0.18103397,2.7023199,83.82768,14.928578,7.9883804,-383.78116
2011.0726,0.12885906,0.5463872,0.29461324,0.13724932,2.4775996,83.2495,33.393066,8.441403,223.03148
2008.9867,-0.019747246,0.7862291,0.28910285,-0.11927097,2.7245495,83.30488,26.778145,8.535889,-374.09476
2008.5935,0.2701551,0.65690887,0.22832197,0.18512298,2.7420874,83.89634,34.98504,8.5638,-396.14255
2007.2311,-0.54690737,0.71364534,0.31921557,0.053038266,2.3497398,83.99638,14.104941,7.894297,136.18018
2011.7217,1.3830483,0.9397741,0.2973705,0.3424182,1.7671229,83.2035,48.039837,8.600663,753.6785
2010.7845,-0.15070282,0.6036953,0.2946961,-0.023320708,2.4412115,83.41476,24.998692,8.619861,432.92984
2003.2161,-0.597506,-0.46517745,-0.18096092,-0.16596942,2.6986759,83.235664,10.721983,8.378009,-407.0131
2011.7216,1.3797946,0.80409956,0.19428717,0.32953689,2.6851766,83.662964,45.397217,8.462952,-54.744938
2011.7162,-0.40576518,0.93927115,0.34020603,0.26437378,2.5483582,82.35697,44.17026,8.489258,740.43726
2011.7217,1.3828117,0.93983567,0.34152687,0.3424036,2.3899815,83.75327,48.04311,8.606729,750.3126
2003.2084,-0.59382206,-0.33913007,0.2606383,-0.18035784,2.6687105,83.79615,15.576238,8.505426,-406.32504
2007.1493,-0.46381283,0.7176204,0.32938975,-0.07494695,2.4753003,82.43367,24.837685,8.440424,-162.68477
2003.2086,-0.5996592,-0.46526274,0.040722273,-0.17918417,2.6879008,82.58191,10.05439,7.21264,-405.93698
2011.4781,1.2211403,-0.012814713,0.29038215,0.23983558,2.731593,83.89454,29.258337,8.570622,-375.41287
2011.7216,0.9279156,0.9390394,0.31339195,0.29268077,2.6606054,83.894905,47.855988,8.624324,496.6573
2004.9852,-0.59986484,-0.31604204,0.09971679,-0.15488803,2.409482,83.81517,9.733271,8.256839,-382.24014
2009.4601,-0.42234296,0.92701846,0.31386998,0.1806281,2.7157197,83.6055,22.979795,8.497837,-112.69124
2003.431,-0.47647786,-0.44074538,0.21114466,-0.16725768,2.5992577,83.59765,21.304682,8.493534,-376.45718
2003.2125,-0.54945564,0.5394895,0.31558296,-0.16602199,2.708901,83.87996,18.700592,7.708125,-407.27188
2003.2092,-0.6000022,-0.47043404,-0.07330648,-0.18113807,2.6861556,83.529434,9.9512005,7.9886365,-407.0331
2010.6039,-0.061807353,-0.45544133,0.052851755,0.21374977,2.7138374,83.6849,13.8131695,8.131463,-355.0284
2011.6445,-0.56543297,0.93345195,0.33671078,0.31550795,2.3802516,81.606995,42.51463,8.56485,723.5992
2006.5869,-0.079153106,-0.083009034,0.029553488,-0.15613365,2.417678,82.68893,15.001953,8.45932,-403.85892
2011.0638,0.8603799,-0.4688696,-0.0064375545,0.31270224,2.2165918,84.023575,14.086067,8.536546,-401.225
2011.7214,1.351932,0.93972343,0.34275085,0.3419176,2.587149,83.24033,47.89477,8.540171,695.10815
2008.1018,-0.2240297,0.93694544,0.32706374,0.09215462,2.6800003,82.99588,31.840467,8.5993395,-9.851673
2011.7217,1.3825971,0.9398509,0.3430068,0.3424025,2.7527044,83.874825,48.067753,8.625335,170.2611
2007.7393,0.7343194,0.7013949,0.33830568,0.14934792,2.6315331,83.919,42.978428,8.065703,-273.9459
2003.2336,-0.5971467,-0.45337507,0.26079708,-0.16992179,2.7488222,83.90907,10.768604,7.5612574,-396.95602
2011.7201,1.2222555,0.93982923,0.34306407,0.3394793,2.2434204,82.193375,48.062614,8.612241,710.7421
2011.7153,1.243246,0.9397382,0.34191704,0.28715065,2.5184577,82.32424,47.266968,8.59585,36.941113
2011.7013,0.9932394,-0.4660249,-0.034989253,0.33497816,2.035578,83.88716,21.589518,8.604924,-108.83522
2011.4907,0.5782461,0.9281213,0.34258628,0.0937987,2.3526795,83.87797,45.750027,8.602653,688.5301
2010.9642,1.1346136,-0.42529848,-0.18416531,0.22913642,2.0913808,81.904305,14.580162,8.55242,-306.67932
2003.2754,0.60617924,-0.4707422,-0.19769551,-0.15423101,2.379748,82.4586,10.163185,7.119611,-402.90744
2007.5182,-0.48646998,-0.38934258,0.23641707,-0.06793264,2.5913198,84.00458,17.270304,8.447835,-401.7346
2003.5378,0.4818153,-0.38687786,0.15716124,-0.14203376,2.1666012,81.13295,15.132223,7.712051,-387.92508
2010.5187,0.07630925,-0.42045715,-0.08736398,0.07754867,2.4875689,83.82149,13.227921,8.247268,-355.8984
2011.564,1.2204782,0.93889636,0.3425419,0.22037677,2.5340443,84.04329,42.19235,8.554903,177.01303
2011.7213,1.3755964,0.9390216,0.340431,0.34188142,1.871276,82.76609,47.869946,8.599925,665.14056
2011.7216,1.1142459,0.9392976,0.3332521,0.3420502,2.7101803,83.82759,46.081406,8.617008,753.55304
2004.1123,-0.37055993,-0.32371584,0.2649839,-0.16616204,2.3094523,83.50046,16.176147,8.246067,-312.53015
2010.7283,0.23600124,0.42425805,0.2628697,0.22752264,2.572292,84.08765,19.893414,8.3650055,-339.07138
2011.1696,0.5346705,0.26713344,0.31798986,0.07697504,2.747613,84.043816,34.08034,8.592835,-246.0952
2003.6285,-0.103754535,-0.45803997,0.201275,-0.109923966,2.6518154,83.91117,34.056072,7.1372733,-401.3364
2003.2513,-0.6012081,0.6946159,0.30587807,-0.18179831,2.4115615,83.588,10.1368065,8.50757,-396.58646
2003.2084,-0.5977418,-0.46727207,0.00933274,-0.18170387,2.7119868,82.12758,9.849535,7.3907676,-396.72556
2011.7217,1.1979036,0.4599203,0.19943216,0.34189865,2.0393724,81.37526,47.544968,8.601044,239.59247
2003.6403,-0.3965853,0.020072835,0.29922256,-0.13113908,2.6785252,83.84281,17.345173,8.517674,-393.85922
2003.213,-0.5869125,-0.4067702,-0.16435592,-0.17959517,2.2626097,82.979004,9.739166,6.6043477,-396.23416
2003.2078,-0.60061973,-0.46039757,0.09124213,-0.18156472,2.5455556,81.99087,9.991583,6.4489193,-409.11624
2003.2074,-0.6013466,-0.46775547,0.048688695,-0.18188575,2.3238535,80.026405,9.793264,7.7796497,-406.2341
2003.2074,-0.6013167,-0.47080556,-0.19408266,-0.18191001,2.764721,84.07641,9.7029705,5.831784,-409.86618
2003.264,-0.6013463,0.76358795,0.3291198,-0.18085125,2.4904642,68.72748,10.135408,8.528432,-70.26575
2011.7208,1.3819348,0.9396203,0.34231788,0.34228212,2.6948125,84.00357,48.017643,8.603383,498.63443
2003.2141,-0.5978229,-0.4707732,-0.21336238,-0.17877427,2.529665,81.80091,9.746218,7.5523276,-404.4172
2004.778,-0.5972543,-0.38396248,-0.20575614,0.18380809,2.645951,83.55956,9.820036,6.9507723,-296.11264
2011.7202,1.3616605,0.93406105,0.34144086,0.32896549,2.5526497,83.85347,47.886566,8.616036,381.6799
2003.2264,-0.59178215,-0.46486953,-0.11556349,-0.16463539,2.6553195,81.89504,11.619106,8.021892,-397.39664
2003.216,-0.5734526,-0.46842554,-0.04199054,-0.17413664,2.6941998,82.739815,9.734251,7.5072227,-397.91965
2003.2212,-0.60035634,-0.16832918,0.28127822,-0.18189004,2.7089722,82.937004,15.340302,8.319876,-406.45132
