Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
2011.6688,0.7573007,0.9101042,-0.2100202,-0.1757938,2.7193305,83.67174,47.234623,5.7774324,-326.41092
2011.6803,1.0377103,0.925059,-0.21358873,-0.17645615,2.7431252,84.07101,47.945206,5.74744,-399.3632
2011.7097,0.57271045,0.93286777,-0.21664037,-0.16815051,2.767656,84.11314,47.758152,5.747478,-406.33755
2011.657,0.38292143,0.93366814,-0.2052102,-0.17193535,2.7650888,84.07043,47.622463,5.75078,-383.0826
2011.6683,0.7617166,0.93760943,-0.21550165,-0.1813879,2.7651951,84.11289,47.988087,5.7446613,-407.46054
2011.7172,0.6022865,0.93857026,-0.21405323,-0.18158156,2.766775,84.094925,48.0439,5.7457805,-404.1498
2011.7213,0.94543916,0.9387766,-0.2153305,-0.18195876,2.7686782,84.1246,48.06712,5.7441287,-409.1072
2011.712,1.0741392,0.9206969,-0.21002214,-0.18054515,2.7607002,84.00726,48.062103,5.7521424,-391.67532
2011.7028,0.76255465,0.9275429,-0.19082038,-0.17980623,2.760147,83.95517,47.95283,5.745548,-372.4092
2011.6986,1.1159728,0.93701106,-0.2161475,-0.18076584,2.764628,84.110916,48.055096,5.746121,-408.57663
2011.6864,0.440824,0.92790323,-0.1978106,-0.17063114,2.7393277,83.99089,47.46114,5.7749143,-372.6091
2011.7172,0.8893577,0.937757,-0.2108318,-0.16514027,2.7111528,84.05515,48.045467,5.7497215,-373.28116
2011.6869,0.60289997,0.93588585,-0.21688057,-0.17805743,2.7658973,84.019844,47.959423,5.7461247,-403.31064
2011.7196,0.5147092,0.9390682,-0.21613695,-0.15817322,2.7676995,84.117294,47.990604,5.745139,-403.0497
2011.7203,1.0694755,0.93884534,-0.21584,-0.18031737,2.7684422,84.09202,48.01267,5.7449045,-408.5684
2011.7122,0.87592447,0.92813146,-0.21415778,-0.17450047,2.7579956,84.03814,48.009975,5.748695,-372.1227
2011.6923,0.69009143,0.9377605,-0.21542536,-0.17554444,2.76415,84.01195,47.91165,5.7492704,-396.8234
2011.7188,1.064064,0.9379588,-0.21445508,-0.17692468,2.7684274,84.11123,48.033337,5.7506347,-406.61557
2011.7212,0.65511835,0.93960756,-0.2157505,-0.181793,2.7686183,84.1256,48.06325,5.7444086,-409.82828
2011.617,0.9045358,0.93398005,-0.2089688,-0.17740649,2.6478856,83.926765,47.92925,5.76361,-350.75864
2011.7087,1.2441063,0.9356879,-0.20544524,-0.18148032,2.7673821,84.05768,48.054844,5.746716,-407.18625
2011.7081,0.83985645,0.9336731,-0.21017332,-0.17595634,2.763119,84.06349,48.00253,5.7454743,-380.22678
2011.706,0.28808162,0.93870395,-0.21732096,-0.1800654,2.768629,84.12357,48.026108,5.7448096,-408.3516
2011.7021,0.5170551,0.92461884,-0.19265254,-0.18017793,2.7251415,84.03565,47.916294,5.8686447,-281.5721
2011.7155,1.1226414,0.93700117,-0.21498923,-0.18036038,2.7668076,84.10473,48.01618,5.745077,-405.73788
2011.684,0.8251209,0.9232401,-0.20712797,-0.17978817,2.7420413,84.037895,47.72982,5.77865,-394.882
2011.7133,1.1309524,0.9381646,-0.2159019,-0.18185812,2.7681732,84.11688,48.064228,5.744502,-407.26096
2011.718,0.9726082,0.938026,-0.20732717,-0.18112227,2.759881,84.09231,48.065098,5.7534747,-376.3027
2011.6757,0.81420517,0.920162,-0.21301626,-0.17930141,2.7667928,84.09889,47.97799,5.760326,-380.6987
2011.7167,0.58022124,0.93632054,-0.2130454,-0.18156844,2.7675502,84.082245,48.04108,5.7533045,-396.25754
2011.7179,1.178355,0.9391122,-0.21364029,-0.1807546,2.7620332,84.116585,48.05611,5.74538,-408.80978
2011.5693,0.019943606,0.9156804,-0.20357268,-0.16680346,2.764506,83.68882,47.5402,5.757074,-397.30844
2011.7135,0.8751681,0.9396428,-0.21689667,-0.18186176,2.7685382,84.12186,48.06701,5.7448163,-409.7974
2011.7085,0.96891856,0.93832815,-0.21399046,-0.17753282,2.7645526,84.09017,48.04177,5.744031,-405.4174
2011.7025,0.9664839,0.9388608,-0.21538146,-0.18061364,2.76536,84.08911,48.031147,5.745521,-393.18527
2011.7059,0.2726374,0.9318776,-0.21490891,-0.17914292,2.7685583,84.11154,47.99278,5.745017,-408.82022
2011.6672,0.96184367,0.93521607,-0.20867561,-0.18068525,2.7640383,83.848404,48.036766,5.756843,-406.5579
2011.688,0.9815399,0.9310996,-0.20974348,-0.18107432,2.7499669,84.023254,48.006428,5.781479,-400.64542
2011.7151,0.8638,0.9389626,-0.21479748,-0.1809488,2.7663763,84.11873,47.956024,5.7442813,-408.5886
2011.7202,0.73632264,0.9391842,-0.21301828,-0.17844978,2.7661414,84.119385,48.052395,5.7749834,-384.91708
2011.7024,0.57114375,0.9340865,-0.20617299,-0.18064493,2.7666447,84.11668,48.01507,5.7536526,-405.4567
2011.6923,0.8505564,0.93506485,-0.20985918,-0.18176505,2.75793,84.076775,48.0315,5.797017,-398.1987
2011.7115,0.95232916,0.93741107,-0.21673883,-0.18019018,2.765311,84.10941,48.03908,5.7490444,-407.60367
2011.7141,1.0654672,0.9244847,-0.21246435,-0.17897382,2.748213,84.11193,48.04226,5.74745,-403.62308
2011.701,0.31255144,0.93562275,-0.20691298,-0.13657153,2.754391,84.06274,47.97785,5.7533503,-370.88943
2011.7084,0.9113036,0.93894094,-0.21604382,-0.17141208,2.7630913,84.1033,48.014057,5.7466393,-408.8395
2011.7214,1.221947,0.9395507,-0.21600424,-0.18189034,2.7643838,84.11255,48.06605,5.745022,-396.56998
2011.6652,0.90347797,0.93218154,-0.18524349,-0.17752597,2.7527676,83.679115,48.059006,5.7532806,-355.03006
2011.7133,0.779401,0.9373918,-0.21446876,-0.17991024,2.735619,84.086555,47.92431,5.745516,-402.50705
2011.7129,0.68908906,0.9358797,-0.2100942,-0.1765737,2.7680876,84.12073,48.060394,5.747209,-400.13193
2011.7115,0.930868,0.93933785,-0.2168972,-0.18150377,2.7675092,84.08919,48.04471,5.7453833,-404.63144
2011.721,0.51889193,0.93967646,-0.2147926,-0.1814836,2.7683768,84.1034,48.06357,5.7454457,-399.3583
2011.6776,1.0201893,0.9280802,-0.20837657,-0.1817885,2.7592664,84.02402,48.01464,5.745603,-407.2712
2011.7166,1.1210935,0.93766546,-0.21687503,-0.18028346,2.7655895,84.08516,48.03519,5.7445464,-404.33932
2011.6992,0.8972977,0.9313829,-0.21452849,-0.17879191,2.7652752,84.06812,48.03733,5.756249,-400.20944
2011.7051,0.8477435,0.9354601,-0.20508073,-0.16560103,2.7601774,83.96032,47.662025,5.761013,-397.29202
2011.6736,0.74485946,0.9161211,-0.20483823,-0.15478162,2.7638242,83.931595,47.979656,5.753042,-405.25137
2011.6973,0.8964371,0.9325795,-0.21205638,-0.13358182,2.7326252,83.85909,48.019726,5.7756453,-309.19583
2011.7164,0.7257857,0.93627065,-0.21468715,-0.17836604,2.7651281,84.112404,47.98949,5.745536,-396.902
2011.6875,0.26673856,0.87751055,-0.13815098,-0.17434797,2.7343125,83.8602,47.755314,5.7570105,-358.53433
2011.7,0.9074783,0.9308053,-0.20164643,-0.15056953,2.758394,84.03399,47.986164,5.767105,-383.24692
2011.6937,0.8315519,0.9234961,-0.21098675,-0.17700082,2.743848,83.89084,47.612503,5.77294,-374.31314
2011.7191,0.74707425,0.9381558,-0.21662001,-0.18123075,2.7681925,84.11447,48.026775,5.74557,-409.4609
2011.7175,0.8181809,0.93771076,-0.21308462,-0.17544615,2.7517273,84.03653,48.034218,5.7474217,-407.0544
2011.7207,1.067246,0.938695,-0.21677233,-0.18147293,2.7670052,84.10746,48.06553,5.7449026,-407.79666
2011.7085,0.8053157,0.9391185,-0.2160377,-0.18128285,2.7608807,83.93441,48.02347,5.7489505,-398.76944
2011.7202,0.6409971,0.9357124,-0.2010201,-0.15860726,2.764268,84.09368,48.05585,5.77161,-318.72003
2011.7202,0.4546213,0.93970686,-0.2172351,-0.17824036,2.7687151,84.12022,48.023438,5.744755,-407.7106
2011.7208,0.4153757,0.93888116,-0.21729515,-0.17978796,2.7673662,84.12244,48.03337,5.7452035,-409.47562
2011.6663,0.5515999,0.9096726,-0.21500365,-0.17485547,2.7675166,84.031334,48.02845,5.750537,-400.91653
2011.7112,1.1017438,0.93646586,-0.20552967,-0.16081902,2.7654119,84.10941,48.04438,5.749693,-396.9354
2011.7008,0.7843752,0.93886375,-0.21519543,-0.18010029,2.7650561,84.037796,48.04957,5.7455525,-407.40482
2011.6521,0.87029254,0.93394446,-0.21404798,-0.17871657,2.7678254,84.09787,47.9378,5.7514462,-405.50497
2011.7056,0.7160292,0.9379776,-0.21089639,-0.17927596,2.7679408,84.09929,48.016693,5.7516074,-409.29575
2011.6815,1.0621296,0.8900748,-0.20509876,-0.17916065,2.766497,84.0842,47.921867,5.745346,-401.58438
2011.7148,0.68496615,0.9396989,-0.21735783,-0.1815261,2.7676628,84.11007,48.06549,5.7447104,-404.4847
2011.7067,0.9943239,0.9378859,-0.13926426,-0.18040907,2.762838,83.97417,48.061638,5.766004,-406.49814
2011.7174,0.5001084,0.9393741,-0.21731998,-0.18030113,2.7687201,84.12157,48.06391,5.744334,-409.49728
2011.6825,0.7680051,0.9284652,-0.21298443,-0.15138222,2.7390914,84.054855,48.004765,5.752681,-398.58023
2011.7004,1.0599658,0.92515993,-0.20023693,-0.17909566,2.7399948,84.103455,48.055595,5.7672234,-405.82608
2011.6964,0.78977454,0.9358659,-0.21338551,-0.17438403,2.7537427,84.03545,47.832405,5.748846,-390.3018
2011.7196,1.1261822,0.9395511,-0.2170557,-0.18106279,2.7675116,84.120544,48.06553,5.7479277,-406.3619
2011.7181,0.9793104,0.93772405,-0.21499328,-0.17922032,2.7680352,84.08863,47.950058,5.7446055,-393.0989
2011.7205,0.31869426,0.9369461,-0.21475826,-0.18085435,2.7684548,84.10791,48.018143,5.744939,-397.80954
2011.7186,0.8116777,0.9387201,-0.21299429,-0.17979723,2.76771,84.107895,48.03558,5.7449193,-406.59555
2011.719,0.20260051,0.9336556,-0.21655743,-0.18057713,2.76821,84.09828,48.048607,5.749278,-362.756
2011.7097,0.9067154,0.9372157,-0.19754164,-0.1590752,2.7682657,84.09071,48.048264,5.7552943,-407.78012
2011.5713,0.44568515,0.93345076,-0.2056093,-0.17848352,2.7473974,84.077225,47.940582,5.75603,-407.0419
2011.7211,1.1776197,0.9395095,-0.2160124,-0.18167919,2.768183,84.10356,48.066578,5.7445693,-403.63004
2011.7126,1.0482286,0.92634445,-0.20997776,-0.1804584,2.7546766,84.0824,47.978832,5.7507668,-308.23166
2011.7206,0.8857157,0.9394455,-0.21502529,-0.18028691,2.765933,84.12118,48.039116,5.745425,-409.53976
2011.6459,0.88694704,0.93786705,-0.21247353,-0.18033576,2.7282422,83.98842,48.027378,5.754928,-407.60727
2011.7181,0.5872976,0.9369098,-0.21543194,-0.18193921,2.7682753,84.11135,48.06638,5.745333,-407.44058
2011.7166,0.70394903,0.9312016,-0.21437462,-0.17754337,2.746655,84.032295,47.890198,5.7477713,-393.76028
2011.7075,0.9136885,0.93531346,-0.21177216,-0.18064708,2.7368636,83.99034,47.99412,5.746207,-387.41135
2011.6985,0.5007515,0.92209727,-0.21595724,-0.18080306,2.7680154,84.12101,48.0442,5.7479167,-408.87015
2011.7094,0.16453806,0.936367,-0.21650566,-0.16356957,2.7642474,83.97534,47.79431,5.75023,-275.21548
2011.6315,1.1308769,0.9245383,-0.19322477,-0.17045459,2.7587426,84.07309,48.021893,5.7978873,-379.84366
2011.7202,0.85335,0.9393517,-0.21682613,-0.18124115,2.7680428,84.11771,48.05932,5.7500734,-362.33133
2011.6978,0.66252506,0.9363454,-0.21498398,-0.18054885,2.767514,84.11262,47.62913,5.7467694,-407.47342
2011.7106,0.90054333,0.9389429,-0.21642695,-0.17720953,2.7667294,84.09854,48.00003,5.745289,-402.83817
2011.6754,0.7624552,0.93039715,-0.21160315,-0.17337689,2.7619996,84.09103,48.011066,5.769877,-405.7651
2011.7169,0.55929863,0.93588173,-0.21133636,-0.18115029,2.7651646,84.087814,48.064728,5.751444,-409.16763
2011.6985,1.124716,0.93874437,-0.21661477,-0.17704293,2.7670867,84.12298,48.041573,5.744203,-409.37692
2011.6338,0.9710979,0.9124627,-0.18702856,-0.17447233,2.7331173,83.79977,47.914043,5.76895,-355.12668
2011.5717,0.7217262,0.90394443,-0.19286348,-0.17958194,2.7225015,84.010056,47.43048,5.7636213,-388.0745
2011.7151,0.3430371,0.936265,-0.21146141,-0.18061525,2.7668974,84.110466,47.786335,5.7446036,-406.2856
2011.7104,0.7928821,0.93458027,-0.19563667,-0.17870858,2.7668476,84.07962,47.966198,5.7466025,-391.43777
2011.689,0.5361795,0.93454576,-0.21279202,-0.17446011,2.759553,83.84198,47.787205,5.7552967,-369.02396
2011.7162,0.39161414,0.9380779,-0.21697532,-0.18065715,2.7668283,84.11488,48.044632,5.744109,-407.34805
2011.6844,0.53494126,0.93672824,-0.21127273,-0.1800175,2.766599,84.11083,47.732136,5.7544518,-404.93185
2011.6769,1.0124874,0.9282581,-0.2112845,-0.18172854,2.766017,84.09656,47.930843,5.7538495,-402.59592
2011.7152,0.3102682,0.9362414,-0.21167408,-0.18160531,2.7655323,84.09835,47.9739,5.7460027,-409.06522
2011.7195,0.72262573,0.9350321,-0.21272312,-0.180893,2.7668312,84.12227,48.064148,5.7501445,-396.41782
2011.7087,0.9897279,0.93904555,-0.21468888,-0.18115115,2.7677445,84.09936,48.05287,5.746422,-409.47244
2011.6628,0.7631962,0.80375683,-0.20008369,-0.18151301,2.761133,84.097015,48.05527,5.748689,-309.04294
2011.7147,0.8046821,0.9357225,-0.21708356,-0.18166941,2.7683866,84.12196,48.063427,5.7474074,-408.48355
2011.6848,0.9478058,0.9386582,-0.21049486,-0.17897731,2.7610538,84.08847,48.055836,5.748839,-405.8834
2011.7052,0.9990068,0.9377209,-0.2167613,-0.17874187,2.7433941,84.09562,48.060226,5.74796,-390.69882
2011.7019,0.5435542,0.9385868,-0.21721704,-0.1430171,2.7610905,84.09991,47.911255,5.7483406,-407.07303
2011.6981,0.3269949,0.93707675,-0.21490167,-0.1801098,2.7683911,84.10733,47.995476,5.750752,-407.27975
2011.7173,0.89810807,0.9396004,-0.2161689,-0.17649084,2.7666051,84.11692,47.99968,5.7452693,-405.38327
2011.6956,1.1062796,0.9384124,-0.21070202,-0.17411241,2.7072618,84.09251,48.04921,5.753167,-402.6309
2011.7192,0.7323222,0.9379473,-0.21662842,-0.18111897,2.7674136,84.0759,48.01037,5.74497,-401.80777
2011.5642,0.551237,0.89100015,-0.17309575,-0.1514459,2.6986156,83.090485,47.022053,5.766367,-290.8225
2011.7024,0.675819,0.93357277,-0.2155688,-0.17876303,2.7479124,83.97752,48.045315,5.749362,-405.88773
2011.6531,1.1689317,0.93209356,-0.21174864,-0.17466813,2.765234,83.99873,48.041084,5.773533,-398.01932
2011.6459,0.8388198,0.930747,-0.21161108,-0.18033746,2.7648215,84.114235,48.033504,5.74847,-404.9377
2011.169,0.43658224,0.8633061,-0.16497472,-0.14587228,2.7530403,83.89845,46.300045,5.8195763,-358.76157
2011.7113,1.2239558,0.936449,-0.21301873,-0.17121002,2.757761,84.04482,48.041634,5.758575,-395.3574
2011.7197,1.004456,0.9374557,-0.21565403,-0.18119007,2.7666621,84.112465,48.06409,5.7454586,-402.52823
2011.7126,1.1870338,0.93949354,-0.2174895,-0.1819002,2.7684822,84.12511,48.066525,5.744237,-409.7875
2011.6833,0.11261864,0.93893194,-0.21516337,-0.1788168,2.7632792,84.10315,47.66546,5.7461233,-398.8558
2011.7089,1.0093168,0.93459105,-0.21310012,-0.18144801,2.7605586,84.06283,48.052414,5.751283,-400.095
2011.6907,0.36345533,0.92627513,-0.2151661,-0.14538099,2.7629619,84.07808,47.996643,5.749709,-399.5596
2011.6627,0.9348723,0.93017,-0.21361868,-0.17947447,2.7634008,84.05566,48.03195,5.7628083,-404.95627
2011.7177,0.69567317,0.938682,-0.21657427,-0.18103248,2.7673237,84.11651,48.031845,5.7446666,-409.78458
2011.6909,1.1658574,0.9365155,-0.20908754,-0.17243823,2.7643347,83.80703,48.03273,5.7601776,-404.59103
2011.6942,0.23010089,0.9299491,-0.21545263,-0.17542568,2.7677166,84.096436,48.05061,5.767471,-402.44278
2011.7168,0.2268289,0.9371745,-0.21478583,-0.16095422,2.7685232,84.11338,48.04107,5.7455845,-408.56564
2011.6947,0.48540378,0.93105024,-0.20005502,-0.17741257,2.7493238,83.88653,47.83292,5.788016,-403.70316
2011.6962,0.82586974,0.8852561,-0.21136595,-0.18039763,2.7428436,84.00743,47.869762,5.751152,-381.05844
2011.7086,0.8720335,0.9293816,-0.21332352,-0.18119898,2.7631698,84.05614,48.019203,5.754565,-395.11887
2011.7197,1.1373787,0.9379434,-0.21582823,-0.1805214,2.7683744,84.10714,48.01313,5.746778,-400.0646
2011.7208,0.69611895,0.9386093,-0.21532612,-0.17732283,2.7660613,84.11334,48.058643,5.745745,-407.25723
2011.7148,0.49494335,0.93899304,-0.2171612,-0.17096314,2.7445486,84.10617,48.05239,5.7481103,-354.8254
2011.6888,0.8832291,0.93587476,-0.19865336,-0.17402813,2.7670653,84.1183,48.0332,5.747035,-407.96713
2011.7129,0.97797155,0.90618515,-0.21182619,-0.16099983,2.7639697,84.06199,47.97241,5.751727,-352.25363
2011.6328,0.76503867,0.93115735,-0.18506175,-0.17887777,2.7616186,84.09826,47.732624,5.770616,-400.76437
2011.7168,1.0493011,0.93819416,-0.21649386,-0.18138656,2.7657442,84.0779,48.017006,5.747032,-394.91818
2011.7041,1.0982347,0.93810624,-0.21206276,-0.18188494,2.768237,84.09454,48.06656,5.7521124,-407.93436
2011.7194,1.1155034,0.93948585,-0.20847075,-0.1808401,2.767662,84.10912,48.05952,5.7448,-405.44626
2011.715,0.8389842,0.9392333,-0.2158914,-0.18160558,2.7649767,83.94003,48.023575,5.7485313,-397.71725
2011.7096,1.0485938,0.9376843,-0.21676256,-0.18008673,2.7677715,84.07749,48.064278,5.745851,-405.58615
2011.7208,1.1154897,0.9368566,-0.2090597,-0.18058553,2.7671003,84.12133,48.06364,5.7445908,-401.8347
2011.7051,0.8075338,0.937796,-0.21330906,-0.17926231,2.767516,83.95939,47.926067,5.758046,-393.49734
2011.6918,0.66998565,0.9232213,-0.18548845,-0.1805804,2.763527,84.072945,47.65954,5.7468715,-402.50192
2011.7118,1.1811856,0.93717265,-0.21172939,-0.1788525,2.767027,84.04496,48.05604,5.746819,-405.14438
2011.6588,0.55668753,0.9331699,-0.21324946,-0.15660363,2.7364714,83.81271,47.668503,5.757667,-404.14072
2011.7012,0.92726856,0.9326472,-0.20226122,-0.17905432,2.765184,84.07726,47.929886,5.753317,-408.89297
2011.7101,0.6666337,0.9340711,-0.20576636,-0.18026301,2.688433,83.99581,47.958942,5.7549253,-267.22638
2011.7214,0.26846972,0.93919164,-0.21727808,-0.18054378,2.7687883,84.125694,48.05814,5.7443457,-409.27585
2011.7141,0.9837155,0.9368719,-0.2145624,-0.18104073,2.7676804,84.09689,48.010815,5.7473903,-404.9437
2011.6896,0.696102,0.9386735,-0.21546064,-0.17883691,2.7666433,84.0792,47.407658,5.7448244,-395.66605
2011.7056,0.59734446,0.93919927,-0.21661524,-0.17803004,2.7591286,84.07373,47.967476,5.7751236,-403.40048
2011.7114,0.62887096,0.9348347,-0.21205063,-0.17603007,2.760962,83.91269,48.046898,5.774855,-398.92514
2011.7188,1.1851139,0.9383649,-0.2142127,-0.18193421,2.768142,84.1,48.067493,5.745047,-409.46066
2011.7197,0.97996616,0.9370394,-0.2115453,-0.1803607,2.7600422,84.06691,48.057426,5.7477536,-382.55673
2011.7008,0.7648135,0.9371377,-0.21528713,-0.17639849,2.7613716,84.00091,48.045776,5.7490764,-406.07718
