,Unnamed: 0,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,year,month,day,hour
90,11905.0,683.0,14.0,14.0,59.0,6.0,1.0,0.0,0.0,0.0,2016.0,5.0,16.0,22.0
91,5857.0,1994.0,16.0,16.0,52.0,14.0,4.0,0.0,1.0,2.0,2015.0,9.0,5.0,16.0
92,6055.0,574.0,13.0,13.0,94.0,10.0,7.0,0.0,0.0,2.0,2015.0,9.0,14.0,6.0
93,14392.0,1949.0,20.0,20.0,64.0,10.0,2.0,1.0,0.0,1.0,2016.0,8.0,29.0,11.0
94,4640.0,1800.0,20.0,20.0,64.0,29.5,1.0,0.0,0.0,1.0,2015.0,7.0,16.0,20.0
95,7594.0,2713.0,16.0,16.0,68.0,37.0,3.0,0.0,0.0,2.0,2015.0,11.0,17.0,18.0
96,15571.0,44.0,11.0,11.0,72.0,20.5,1.0,0.0,0.0,2.0,2016.0,10.0,19.0,3.0
97,3420.0,1637.0,16.5,16.5,55.5,18.0,1.0,0.0,0.0,0.0,2015.0,5.0,26.0,20.0
98,15105.0,4152.0,19.0,19.0,46.0,26.0,2.0,0.0,0.0,2.0,2016.0,9.0,29.0,17.0
99,1367.0,49.0,5.0,1.0,78.5,19.0,1.0,0.0,0.0,0.0,2015.0,3.0,2.0,1.0
100,10345.0,103.0,5.0,5.0,93.0,2.0,3.0,0.0,1.0,0.0,2016.0,3.0,12.0,6.0
101,12737.0,889.0,20.0,20.0,78.0,20.0,3.0,0.0,0.0,1.0,2016.0,6.0,20.0,14.0
102,16106.0,872.0,10.5,9.0,74.0,19.5,2.0,0.0,0.0,2.0,2016.0,11.0,10.0,11.0
103,12013.0,1493.0,16.0,16.0,72.0,25.0,3.0,0.0,1.0,0.0,2016.0,5.0,21.0,10.0
104,2425.0,2200.0,18.5,18.5,50.5,12.0,1.0,0.0,0.0,0.0,2015.0,4.0,15.0,9.0
105,10416.0,103.0,3.0,2.5,90.0,5.0,4.0,0.0,0.0,0.0,2016.0,3.0,15.0,5.0
106,15612.0,1123.0,11.5,11.5,79.5,13.0,2.0,0.0,0.0,2.0,2016.0,10.0,20.0,20.0
107,5702.0,112.0,16.0,16.0,88.0,5.0,7.0,0.0,1.0,1.0,2015.0,8.0,30.0,5.0
108,14013.0,3437.0,22.0,22.0,61.0,20.0,4.0,0.0,1.0,1.0,2016.0,8.0,13.0,13.0
109,6459.0,65.0,12.0,12.0,82.0,6.5,1.0,0.0,0.0,2.0,2015.0,10.0,1.0,3.0
110,12465.0,793.0,13.0,13.0,85.0,9.0,3.0,0.0,0.0,1.0,2016.0,6.0,9.0,6.0
111,17287.0,1141.0,5.0,4.5,87.0,4.0,1.0,0.0,0.0,3.0,2016.0,12.0,29.0,17.0
112,13670.0,210.0,18.0,18.0,80.5,11.0,4.0,0.0,1.0,1.0,2016.0,7.0,30.0,4.0
113,15868.0,1588.0,16.5,16.5,70.0,9.0,1.0,0.0,0.0,2.0,2016.0,10.0,31.0,13.0
114,12529.0,882.0,18.0,18.0,80.5,5.0,7.0,0.0,1.0,1.0,2016.0,6.0,11.0,22.0
115,7598.0,633.0,12.0,12.0,77.0,20.5,2.0,0.0,0.0,2.0,2015.0,11.0,18.0,6.0
116,3763.0,700.0,11.0,11.0,67.0,21.0,3.0,0.0,0.0,1.0,2015.0,6.0,10.0,6.0
117,17072.0,2299.0,6.0,3.5,81.0,13.0,1.0,0.0,0.0,3.0,2016.0,12.0,20.0,18.0
118,3450.0,82.0,13.0,13.0,65.0,26.0,3.0,0.0,0.0,0.0,2015.0,5.0,28.0,2.0
119,8838.0,119.0,9.0,6.5,82.0,16.0,7.0,0.0,1.0,3.0,2016.0,1.0,9.0,3.0
120,6920.0,1437.0,15.0,15.0,55.0,13.0,2.0,0.0,0.0,2.0,2015.0,10.0,20.0,15.0
121,3847.0,2324.0,19.0,19.0,64.0,16.0,4.0,0.0,1.0,1.0,2015.0,6.0,13.0,18.0
122,5237.0,1689.0,20.5,20.5,75.5,17.0,2.0,0.0,0.0,1.0,2015.0,8.0,10.0,20.0
123,15485.0,2429.0,16.0,16.0,68.0,13.0,3.0,0.0,1.0,2.0,2016.0,10.0,15.0,13.0
124,14280.0,2922.0,29.0,29.5,49.0,13.0,1.0,0.0,0.0,1.0,2016.0,8.0,24.0,19.0
125,3814.0,2489.0,18.0,18.0,68.0,19.0,1.0,0.0,0.0,1.0,2015.0,6.0,12.0,9.0
126,2612.0,38.0,8.5,5.5,79.0,18.0,4.0,0.0,0.0,0.0,2015.0,4.0,23.0,4.0
127,2989.0,652.0,14.0,14.0,82.0,17.0,7.0,0.0,0.0,0.0,2015.0,5.0,8.0,21.0
128,10772.0,1540.0,13.0,13.0,44.0,20.5,2.0,0.0,0.0,0.0,2016.0,3.0,30.0,16.0
129,5833.0,1970.0,16.0,16.0,55.0,16.0,3.0,0.0,0.0,2.0,2015.0,9.0,4.0,16.0
130,9487.0,46.0,11.0,11.0,74.5,16.0,4.0,0.0,0.0,3.0,2016.0,2.0,5.0,4.0
131,14457.0,64.0,16.0,16.0,77.0,12.0,2.0,0.0,0.0,2.0,2016.0,9.0,1.0,4.0
132,8616.0,153.0,11.0,11.0,85.0,18.0,7.0,0.0,0.0,3.0,2015.0,12.0,30.0,21.0
133,9154.0,1594.0,7.0,4.5,73.5,14.0,3.0,0.0,0.0,3.0,2016.0,1.0,22.0,7.0
134,9000.0,479.0,4.0,0.0,70.0,18.0,1.0,0.0,0.0,3.0,2016.0,1.0,15.0,21.0
135,1243.0,605.0,6.5,3.0,68.5,20.5,2.0,0.0,0.0,3.0,2015.0,2.0,24.0,21.0
136,7630.0,473.0,11.5,11.5,91.0,17.0,7.0,0.0,0.0,2.0,2015.0,11.0,19.0,14.0
137,11990.0,1209.0,17.0,17.0,56.0,25.0,2.0,0.0,0.0,0.0,2016.0,5.0,20.0,11.0
138,4024.0,276.0,15.5,15.5,82.5,18.5,3.0,0.0,1.0,1.0,2015.0,6.0,21.0,3.0
139,9658.0,914.0,5.5,2.0,78.5,18.0,3.0,0.0,0.0,3.0,2016.0,2.0,12.0,14.0
140,12628.0,190.0,14.0,14.0,82.0,8.0,3.0,0.0,0.0,1.0,2016.0,6.0,16.0,1.0
141,2098.0,2501.0,10.0,6.5,60.0,30.5,2.0,0.0,0.0,0.0,2015.0,4.0,1.0,17.0
142,3956.0,2392.0,15.0,15.0,63.0,20.0,2.0,0.0,0.0,1.0,2015.0,6.0,18.0,7.0
143,9796.0,3380.0,4.0,1.0,87.0,14.0,3.0,0.0,0.0,3.0,2016.0,2.0,18.0,8.0
144,5735.0,631.0,16.0,16.0,88.0,10.0,7.0,1.0,0.0,1.0,2015.0,8.0,31.0,14.0
145,13461.0,2528.0,19.0,19.0,70.5,9.0,2.0,0.0,0.0,1.0,2016.0,7.0,21.0,9.0
146,309.0,386.0,2.5,-1.5,72.5,15.0,1.0,0.0,0.0,3.0,2015.0,1.0,16.0,22.0
147,2572.0,1415.0,16.0,16.0,40.5,13.0,1.0,0.0,0.0,0.0,2015.0,4.0,21.0,12.0
148,16327.0,1114.0,6.0,3.0,81.0,14.0,1.0,0.0,1.0,2.0,2016.0,11.0,19.0,17.0
149,11056.0,1073.0,14.0,14.0,67.0,15.0,2.0,0.0,0.0,0.0,2016.0,4.0,11.0,13.0
150,2157.0,91.0,9.0,6.5,93.5,15.0,7.0,0.0,1.0,0.0,2015.0,4.0,4.0,4.0
151,17233.0,821.0,5.5,3.0,76.0,10.0,1.0,1.0,0.0,3.0,2016.0,12.0,27.0,11.0
152,17040.0,983.0,7.0,7.0,87.0,4.0,7.0,0.0,0.0,3.0,2016.0,12.0,19.0,10.0
153,10532.0,253.0,6.0,3.0,76.0,15.0,4.0,0.0,1.0,0.0,2016.0,3.0,20.0,1.0
154,2052.0,1044.0,11.5,11.5,42.5,28.5,2.0,0.0,0.0,0.0,2015.0,3.0,30.0,15.0
155,14052.0,72.0,15.0,15.0,82.0,5.0,1.0,0.0,0.0,1.0,2016.0,8.0,15.0,4.0
156,8250.0,737.0,12.0,12.0,88.0,13.0,7.0,0.0,0.0,3.0,2015.0,12.0,15.0,15.0
157,680.0,411.0,4.5,-0.5,65.5,31.0,4.0,0.0,1.0,3.0,2015.0,2.0,1.0,9.0
158,14041.0,3982.0,22.0,21.0,42.5,9.0,1.0,0.0,1.0,1.0,2016.0,8.0,14.0,17.0
159,11219.0,4163.0,8.0,5.0,66.0,18.0,1.0,0.0,0.0,0.0,2016.0,4.0,18.0,8.0
160,2251.0,54.0,10.0,9.5,82.0,6.5,1.0,0.0,0.0,0.0,2015.0,4.0,8.0,3.0
161,13807.0,1015.0,19.0,19.0,64.0,20.5,1.0,0.0,0.0,1.0,2016.0,8.0,4.0,22.0
162,10034.0,124.0,4.0,0.0,75.0,18.0,3.0,0.0,1.0,3.0,2016.0,2.0,28.0,7.0
163,11199.0,2518.0,9.0,7.0,48.0,12.0,3.0,0.0,1.0,0.0,2016.0,4.0,17.0,12.0
164,14330.0,1199.0,22.5,22.0,47.0,9.0,1.0,0.0,0.0,1.0,2016.0,8.0,26.0,21.0
165,16079.0,1619.0,8.0,6.0,93.0,11.0,7.0,0.0,0.0,2.0,2016.0,11.0,9.0,8.0
166,5392.0,2120.0,14.0,14.0,74.5,3.0,1.0,0.0,0.0,1.0,2015.0,8.0,17.0,7.0
167,15454.0,649.0,9.5,9.0,84.5,6.0,2.0,0.0,0.0,2.0,2016.0,10.0,14.0,6.0
168,893.0,552.0,4.5,4.5,90.0,2.0,4.0,0.0,0.0,3.0,2015.0,2.0,10.0,6.0
169,13108.0,2644.0,21.0,21.0,41.5,11.0,1.0,0.0,0.0,1.0,2016.0,7.0,6.0,16.0
170,2463.0,395.0,10.0,7.0,67.0,20.0,1.0,0.0,0.0,0.0,2015.0,4.0,16.0,23.0
171,8492.0,1680.0,14.0,14.0,82.0,25.0,7.0,1.0,0.0,3.0,2015.0,12.0,25.0,17.0
172,1691.0,774.0,7.0,4.0,76.0,17.0,7.0,0.0,1.0,0.0,2015.0,3.0,15.0,13.0
173,9696.0,51.0,4.0,2.0,87.0,7.0,7.0,0.0,1.0,3.0,2016.0,2.0,14.0,4.0
174,4435.0,716.0,15.5,15.5,79.5,26.0,7.0,0.0,0.0,1.0,2015.0,7.0,8.0,6.0
175,6892.0,922.0,13.5,13.5,79.5,10.0,3.0,0.0,0.0,2.0,2015.0,10.0,19.0,11.0
176,7997.0,567.0,12.0,12.0,72.0,28.5,2.0,0.0,0.0,3.0,2015.0,12.0,4.0,22.0
177,5014.0,3867.0,20.5,20.5,40.5,16.0,1.0,0.0,1.0,1.0,2015.0,8.0,1.0,13.0
178,7088.0,1990.0,16.5,16.5,72.5,12.0,1.0,0.0,0.0,2.0,2015.0,10.0,27.0,16.0
179,1613.0,2136.0,7.5,6.0,73.5,8.0,1.0,0.0,0.0,0.0,2015.0,3.0,12.0,7.0
180,7912.0,1919.0,14.0,14.0,79.5,26.0,7.0,0.0,0.0,3.0,2015.0,12.0,1.0,9.0
181,907.0,861.0,6.0,4.0,76.0,9.0,3.0,0.0,0.0,3.0,2015.0,2.0,10.0,20.0
182,8079.0,3002.0,14.0,14.0,82.0,18.5,7.0,0.0,0.0,3.0,2015.0,12.0,8.0,8.0
183,6509.0,101.0,11.0,11.0,88.0,5.0,3.0,0.0,1.0,2.0,2015.0,10.0,3.0,5.0
184,1030.0,134.0,3.0,0.5,100.0,8.0,26.0,0.0,0.0,3.0,2015.0,2.0,16.0,0.0
185,13295.0,1407.0,18.0,18.0,54.0,17.0,2.0,0.0,0.0,1.0,2016.0,7.0,14.0,11.0
186,10950.0,75.0,6.0,2.0,76.0,24.0,1.0,0.0,0.0,0.0,2016.0,4.0,7.0,2.0
187,7226.0,961.0,11.0,11.0,97.0,9.0,4.0,0.0,0.0,2.0,2015.0,11.0,2.0,10.0
188,863.0,122.0,3.0,-1.0,87.0,16.5,2.0,0.0,0.0,3.0,2015.0,2.0,9.0,0.0
189,10753.0,410.0,8.0,4.5,82.0,22.0,2.0,0.0,0.0,0.0,2016.0,3.0,29.0,21.0
190,1435.0,607.0,7.0,5.0,66.0,13.0,1.0,0.0,0.0,0.0,2015.0,3.0,4.0,21.0
191,15445.0,880.0,12.0,12.0,69.5,19.5,4.0,0.0,0.0,2.0,2016.0,10.0,13.0,21.0
192,16433.0,49.0,11.0,11.0,82.0,25.0,4.0,0.0,0.0,2.0,2016.0,11.0,24.0,3.0
193,10267.0,108.0,8.0,5.0,93.0,17.5,7.0,0.0,0.0,0.0,2016.0,3.0,9.0,0.0
194,6442.0,1212.0,15.0,15.0,70.0,25.0,2.0,0.0,0.0,2.0,2015.0,9.0,30.0,10.0
195,12627.0,302.0,14.0,14.0,82.0,11.0,1.0,0.0,0.0,1.0,2016.0,6.0,16.0,0.0
196,5114.0,3953.0,21.0,21.0,51.5,12.0,7.0,0.0,0.0,1.0,2015.0,8.0,5.0,17.0
197,15636.0,965.0,11.5,11.5,79.5,9.0,2.0,0.0,0.0,2.0,2016.0,10.0,21.0,20.0
198,295.0,3546.0,7.0,4.5,61.0,15.0,3.0,0.0,0.0,3.0,2015.0,1.0,16.0,8.0
199,2633.0,153.0,8.0,7.5,87.0,5.5,1.0,0.0,0.0,0.0,2015.0,4.0,24.0,1.0
200,15888.0,2269.0,10.0,9.0,100.0,9.0,3.0,0.0,0.0,2.0,2016.0,11.0,1.0,9.0
201,11557.0,956.0,13.5,13.5,79.5,16.0,3.0,1.0,0.0,0.0,2016.0,5.0,2.0,10.0
202,7900.0,518.0,13.0,13.0,88.0,27.0,7.0,0.0,0.0,2.0,2015.0,11.0,30.0,21.0
203,17271.0,79.0,2.5,0.5,93.0,6.5,1.0,0.0,0.0,3.0,2016.0,12.0,29.0,1.0
204,5345.0,538.0,16.0,16.0,74.5,17.0,3.0,0.0,1.0,1.0,2015.0,8.0,15.0,8.0
205,11802.0,1712.0,23.0,23.0,48.5,23.0,1.0,0.0,0.0,0.0,2016.0,5.0,12.0,15.0
206,4371.0,2550.0,21.5,21.5,55.0,12.0,2.0,0.0,1.0,1.0,2015.0,7.0,5.0,14.0
207,7530.0,297.0,16.0,16.0,72.0,43.0,3.0,0.0,1.0,2.0,2015.0,11.0,15.0,2.0
208,8516.0,549.0,14.0,14.0,72.0,31.5,3.0,0.0,1.0,3.0,2015.0,12.0,26.0,17.0
209,10769.0,1178.0,12.5,12.5,47.0,23.0,2.0,0.0,0.0,0.0,2016.0,3.0,30.0,13.0
210,13015.0,1716.0,17.0,17.0,64.0,25.0,3.0,0.0,1.0,1.0,2016.0,7.0,2.0,19.0
211,9887.0,28.0,11.0,11.0,94.0,22.0,7.0,0.0,0.0,3.0,2016.0,2.0,22.0,4.0
212,14072.0,135.0,15.0,15.0,82.0,9.0,1.0,0.0,0.0,1.0,2016.0,8.0,16.0,1.0
213,3152.0,2185.0,16.0,16.0,50.0,12.0,2.0,0.0,0.0,0.0,2015.0,5.0,15.0,16.0
214,16992.0,1026.0,7.0,5.5,96.5,8.0,4.0,0.0,1.0,3.0,2016.0,12.0,17.0,10.0
215,13485.0,2302.0,20.5,20.5,71.0,11.0,2.0,0.0,0.0,1.0,2016.0,7.0,22.0,9.0
216,4582.0,1123.0,19.0,19.0,75.5,16.0,3.0,0.0,0.0,1.0,2015.0,7.0,14.0,10.0
217,2448.0,4211.0,11.0,11.0,77.0,19.0,2.0,0.0,0.0,0.0,2015.0,4.0,16.0,8.0
218,511.0,226.0,3.0,-0.5,81.0,15.0,1.0,0.0,1.0,3.0,2015.0,1.0,25.0,8.0
219,4064.0,2356.0,17.0,17.0,52.0,29.5,2.0,0.0,0.0,1.0,2015.0,6.0,22.0,19.0
220,8852.0,285.0,10.5,9.0,85.0,24.0,7.0,0.0,1.0,3.0,2016.0,1.0,9.0,17.0
221,11283.0,186.0,8.0,5.5,84.5,14.0,2.0,0.0,0.0,0.0,2016.0,4.0,21.0,0.0
222,8093.0,564.0,9.0,6.0,71.0,19.0,1.0,0.0,0.0,3.0,2015.0,12.0,8.0,22.0
223,2231.0,1567.0,6.0,6.0,84.0,2.0,1.0,0.0,0.0,0.0,2015.0,4.0,7.0,7.0
224,1965.0,339.0,8.0,4.0,62.0,24.0,1.0,0.0,0.0,0.0,2015.0,3.0,26.0,23.0
225,4228.0,1757.0,24.5,24.0,39.0,16.0,1.0,0.0,0.0,1.0,2015.0,6.0,29.0,15.0
226,9702.0,849.0,5.5,1.5,73.5,21.0,2.0,0.0,1.0,3.0,2016.0,2.0,14.0,10.0
227,16933.0,472.0,7.0,5.5,93.0,10.0,1.0,0.0,0.0,3.0,2016.0,12.0,14.0,23.0
228,15296.0,2316.0,15.0,15.0,72.0,13.0,4.0,0.0,0.0,2.0,2016.0,10.0,7.0,16.0
